average_rssi,rssi_variance,snr,average_snr,sf,tp,location_id
-114.0,0.9917355371900825,-2.0,-2.0,8.0,2.0,370
-114.0,0.975206611570248,-2.0,-2.0,8.0,2.0,370
-113.0,0.5454545454545454,-1.0,-1.0,8.0,2.0,370
-114.0,0.9917355371900825,-2.0,-2.0,8.0,2.0,370
-115.0,0.1487603305785124,-3.0,-3.0,8.0,2.0,370
-114.0,0.8760330578512399,-2.0,-2.0,8.0,2.0,370
-114.0,0.9917355371900825,-2.0,-2.0,8.0,2.0,370
-115.0,0.9917355371900825,-3.0,-3.0,8.0,2.0,370
-113.0,0.3305785123966941,-1.0,-1.0,8.0,2.0,370
-116.0,0.7438016528925618,-3.0,-3.0,8.0,2.0,370
-115.0,0.9917355371900825,-3.0,-3.0,8.0,2.0,370
-118.0,0.0,-5.0,-5.0,8.0,2.0,370
-116.0,0.2314049586776859,-4.0,-4.0,8.0,2.0,370
-114.0,0.6115702479338844,-2.0,-2.0,8.0,2.0,370
-115.0,0.5950413223140495,-3.0,-3.0,8.0,2.0,370
-116.0,0.6942148760330578,-4.0,-4.0,8.0,2.0,370
-116.0,0.2644628099173553,-4.0,-4.0,8.0,2.0,370
-115.0,0.5950413223140495,-3.0,-3.0,8.0,2.0,370
-116.0,0.8760330578512399,-4.0,-4.0,8.0,2.0,370
-115.0,0.9090909090909092,-3.0,-3.0,8.0,2.0,370
-115.0,0.0826446280991735,-3.0,-3.0,8.0,2.0,370
-114.0,0.9256198347107436,-2.0,-2.0,8.0,2.0,370
-115.0,0.793388429752066,-3.0,-3.0,8.0,2.0,370
-117.0,0.9256198347107436,-4.0,-4.0,8.0,2.0,370
-115.0,0.9917355371900825,-3.0,-3.0,8.0,2.0,370
-114.0,0.3305785123966941,-2.0,-2.0,8.0,2.0,370
-115.0,0.4297520661157025,-3.0,-3.0,8.0,2.0,370
-117.0,0.56198347107438,-4.0,-4.0,8.0,2.0,370
-115.0,0.9917355371900825,-3.0,-3.0,8.0,2.0,370
-115.0,0.4297520661157025,-3.0,-3.0,8.0,2.0,370
-117.0,0.1487603305785124,-5.0,-5.0,8.0,2.0,370
-118.0,0.2479338842975206,-6.0,-6.0,8.0,2.0,370
-117.0,0.7438016528925618,-5.0,-5.0,8.0,2.0,370
-118.0,0.5950413223140495,-6.0,-6.0,8.0,2.0,370
-117.0,0.2479338842975206,-5.0,-5.0,8.0,2.0,370
-116.0,0.9917355371900825,-4.0,-4.0,8.0,2.0,370
-119.0,0.2314049586776859,-6.0,-6.0,8.0,2.0,370
-116.0,0.9917355371900825,-4.0,-4.0,8.0,2.0,370
-118.0,0.4132231404958677,-6.0,-6.0,8.0,2.0,370
-119.0,0.56198347107438,-6.0,-6.0,8.0,2.0,370
-117.0,0.7438016528925618,-5.0,-5.0,8.0,2.0,370
-118.0,0.4297520661157024,-6.0,-6.0,8.0,2.0,370
-117.0,0.8099173553719008,-5.0,-5.0,8.0,2.0,370
-117.0,0.6115702479338844,-5.0,-5.0,8.0,2.0,370
-106.0,0.4132231404958677,-6.0,-6.0,8.0,2.0,point2
-102.0,0.793388429752066,-2.0,-2.0,8.0,2.0,point2
-102.0,0.5950413223140495,-2.0,-2.0,8.0,2.0,point2
-100.0,0.5454545454545454,-1.0,-1.0,8.0,2.0,point2
-104.0,0.9256198347107436,-4.0,-4.0,8.0,2.0,point2
-103.0,0.6115702479338844,-3.0,-3.0,8.0,2.0,point2
-104.0,0.4132231404958678,-4.0,-4.0,8.0,2.0,point2
-103.0,0.5950413223140495,-3.0,-3.0,8.0,2.0,point2
-102.0,0.793388429752066,-2.0,-2.0,8.0,2.0,point2
-106.0,0.4462809917355372,-5.0,-5.0,8.0,2.0,point2
-109.0,0.7768595041322314,-8.0,-8.0,8.0,2.0,point2
-108.0,0.0,-8.0,-8.0,8.0,2.0,point2
-106.0,0.0,-7.0,-7.0,8.0,2.0,point2
-106.0,1.5206611570247934,-7.0,-7.0,8.0,2.0,point2
-108.0,1.0578512396694215,-8.0,-8.0,8.0,2.0,point2
-108.0,0.0,-8.0,-8.0,8.0,2.0,point2
-108.0,0.3305785123966941,-8.0,-8.0,8.0,2.0,point2
-108.0,0.9917355371900825,-8.0,-8.0,8.0,2.0,point2
-110.0,0.6115702479338843,-11.0,-11.0,8.0,2.0,point2
-107.0,0.8760330578512399,-7.0,-7.0,8.0,2.0,point2
-107.0,0.8099173553719008,-8.0,-8.0,8.0,2.0,point2
-107.0,0.0,-8.0,-8.0,8.0,2.0,point2
-110.0,0.4132231404958677,-10.0,-10.0,8.0,2.0,point2
-111.0,0.512396694214876,-11.0,-11.0,8.0,2.0,point2
-109.0,0.4132231404958677,-9.0,-9.0,8.0,2.0,point2
-110.0,0.56198347107438,-10.0,-10.0,8.0,2.0,point2
-110.0,0.793388429752066,-10.0,-10.0,8.0,2.0,point2
-109.0,0.2314049586776859,-10.0,-10.0,8.0,2.0,point2
-109.0,0.793388429752066,-9.0,-9.0,8.0,2.0,point2
-110.0,0.2479338842975206,-10.0,-10.0,8.0,2.0,point2
-108.0,0.4132231404958677,-8.0,-8.0,8.0,2.0,point2
-108.0,0.4462809917355372,-9.0,-9.0,8.0,2.0,point2
-108.0,0.7272727272727273,-8.0,-8.0,8.0,2.0,point2
-108.0,0.2644628099173553,-9.0,-9.0,8.0,2.0,point2
-110.0,0.3801652892561983,-10.0,-10.0,8.0,2.0,point2
-110.0,0.1487603305785124,-10.0,-10.0,8.0,2.0,point2
-110.0,0.9256198347107436,-10.0,-10.0,8.0,2.0,point2
-111.0,0.1487603305785124,-10.0,-10.0,8.0,2.0,point2
-109.0,0.7438016528925618,-9.0,-9.0,8.0,2.0,point2
-109.0,0.4297520661157025,-9.0,-9.0,8.0,2.0,point2
-109.0,0.2479338842975206,-9.0,-9.0,8.0,2.0,point2
-110.0,0.8760330578512399,-10.0,-10.0,8.0,2.0,point2
-108.0,0.1983471074380165,-9.0,-9.0,8.0,2.0,point2
-110.0,0.6115702479338844,-9.0,-9.0,8.0,2.0,point2
-110.0,0.628099173553719,-10.0,-10.0,8.0,2.0,point2
-109.0,0.9256198347107436,-9.0,-9.0,8.0,2.0,point2
-109.0,0.1983471074380165,-9.0,-9.0,8.0,2.0,point2
-110.0,0.512396694214876,-10.0,-10.0,8.0,2.0,point2
-110.0,0.6942148760330578,-10.0,-10.0,8.0,2.0,point2
-110.0,0.8099173553719008,-10.0,-10.0,8.0,2.0,point2
-109.0,0.1983471074380165,-9.0,-9.0,8.0,2.0,point2
-109.0,0.7272727272727273,-9.0,-9.0,8.0,2.0,point2
-105.0,0.3305785123966941,-6.0,-6.0,8.0,2.0,point2
-109.0,0.4462809917355372,-9.0,-9.0,8.0,2.0,point2
-109.0,0.2479338842975206,-9.0,-9.0,8.0,2.0,point2
-108.0,0.3305785123966942,-9.0,-9.0,8.0,2.0,point2
-109.0,0.2479338842975206,-9.0,-9.0,8.0,2.0,point2
-108.0,0.0826446280991735,-9.0,-9.0,8.0,2.0,point2
-109.0,0.7272727272727273,-9.0,-9.0,8.0,2.0,point2
-108.0,1.0578512396694215,-8.0,-8.0,8.0,2.0,point2
-109.0,0.6115702479338843,-9.0,-9.0,8.0,2.0,point2
-110.0,0.5950413223140495,-9.0,-9.0,8.0,2.0,point2
-109.0,0.7768595041322314,-9.0,-9.0,8.0,2.0,point2
-108.0,0.6115702479338844,-8.0,-8.0,8.0,2.0,point2
-108.0,0.56198347107438,-8.0,-8.0,8.0,2.0,point2
-108.0,0.7438016528925618,-8.0,-8.0,8.0,2.0,point2
-106.0,0.2479338842975206,-7.0,-7.0,8.0,2.0,point2
-106.0,0.2479338842975206,-7.0,-7.0,8.0,2.0,point2
-108.0,0.512396694214876,-8.0,-8.0,8.0,2.0,point2
-107.0,0.7768595041322314,-7.0,-7.0,8.0,2.0,point2
-109.0,0.6942148760330578,-8.0,-8.0,8.0,2.0,point2
-110.0,0.3801652892561983,-10.0,-10.0,8.0,2.0,point2
-106.0,0.0,-6.0,-6.0,8.0,2.0,point2
-103.0,0.793388429752066,-4.0,-4.0,8.0,2.0,point2
-106.0,0.4297520661157025,-6.0,-6.0,8.0,2.0,point2
-106.0,0.8760330578512397,-6.0,-6.0,8.0,2.0,point2
-108.0,0.7438016528925618,-8.0,-8.0,8.0,2.0,point2
-109.0,0.793388429752066,-9.0,-9.0,8.0,2.0,point2
-106.0,0.2314049586776859,-6.0,-6.0,8.0,2.0,point2
-107.0,0.56198347107438,-7.0,-7.0,8.0,2.0,point2
-65.0,2.2314049586776865,8.0,8.0,8.0,2.0,point3
-65.0,0.5619834710743802,8.0,8.0,8.0,2.0,point3
-65.0,0.5950413223140496,7.0,7.0,8.0,2.0,point3
-65.0,1.1735537190082643,8.0,8.0,8.0,2.0,point3
-66.0,0.2479338842975206,8.0,8.0,8.0,2.0,point3
-65.0,1.2727272727272727,7.0,7.0,8.0,2.0,point3
-66.0,0.8760330578512397,8.0,8.0,8.0,2.0,point3
-66.0,0.975206611570248,7.0,7.0,8.0,2.0,point3
-65.0,0.2314049586776859,8.0,8.0,8.0,2.0,point3
-65.0,0.7768595041322315,8.0,8.0,8.0,2.0,point3
-65.0,0.7272727272727273,8.0,8.0,8.0,2.0,point3
-65.0,0.8760330578512397,8.0,8.0,8.0,2.0,point3
-65.0,0.6942148760330578,8.0,8.0,8.0,2.0,point3
-65.0,1.7851239669421484,8.0,8.0,8.0,2.0,point3
-66.0,0.8099173553719008,8.0,8.0,8.0,2.0,point3
-65.0,2.0165289256198347,8.0,8.0,8.0,2.0,point3
-64.0,0.6115702479338844,8.0,8.0,8.0,2.0,point3
-64.0,0.7768595041322314,8.0,8.0,8.0,2.0,point3
-64.0,0.4132231404958678,8.0,8.0,8.0,2.0,point3
-65.0,0.7272727272727273,8.0,8.0,8.0,2.0,point3
-65.0,0.975206611570248,8.0,8.0,8.0,2.0,point3
-64.0,1.8677685950413223,8.0,8.0,8.0,2.0,point3
-65.0,0.5619834710743802,8.0,8.0,8.0,2.0,point3
-64.0,0.9256198347107436,8.0,8.0,8.0,2.0,point3
-65.0,1.4545454545454546,8.0,8.0,8.0,2.0,point3
-65.0,2.066115702479339,8.0,8.0,8.0,2.0,point3
-65.0,0.512396694214876,8.0,8.0,8.0,2.0,point3
-64.0,1.5206611570247934,8.0,8.0,8.0,2.0,point3
-64.0,2.066115702479338,8.0,8.0,8.0,2.0,point3
-64.0,1.3388429752066118,8.0,8.0,8.0,2.0,point3
-65.0,0.512396694214876,8.0,8.0,8.0,2.0,point3
-65.0,1.2892561983471074,8.0,8.0,8.0,2.0,point3
-65.0,0.5950413223140495,8.0,8.0,8.0,2.0,point3
-65.0,1.0578512396694213,8.0,8.0,8.0,2.0,point3
-66.0,1.2727272727272727,8.0,8.0,8.0,2.0,point3
-66.0,0.743801652892562,8.0,8.0,8.0,2.0,point3
-65.0,2.512396694214876,8.0,8.0,8.0,2.0,point3
-65.0,1.1074380165289257,8.0,8.0,8.0,2.0,point3
-65.0,0.8099173553719009,8.0,8.0,8.0,2.0,point3
-65.0,1.2892561983471074,8.0,8.0,8.0,2.0,point3
-65.0,0.2314049586776859,8.0,8.0,8.0,2.0,point3
-65.0,2.2479338842975207,8.0,8.0,8.0,2.0,point3
-64.0,3.322314049586777,8.0,8.0,8.0,2.0,point3
-65.0,2.6942148760330578,8.0,8.0,8.0,2.0,point3
-65.0,2.330578512396694,7.0,7.0,8.0,2.0,point3
-72.0,1.3553719008264464,8.0,8.0,8.0,2.0,point3
-64.0,0.9090909090909092,8.0,8.0,8.0,2.0,point3
-67.0,2.809917355371901,8.0,8.0,8.0,2.0,point3
-65.0,1.1404958677685952,8.0,8.0,8.0,2.0,point3
-64.0,3.173553719008265,8.0,8.0,8.0,2.0,point3
-65.0,1.2892561983471074,8.0,8.0,8.0,2.0,point3
-64.0,0.7768595041322315,8.0,8.0,8.0,2.0,point3
-65.0,1.322314049586777,8.0,8.0,8.0,2.0,point3
-66.0,1.2892561983471074,8.0,8.0,8.0,2.0,point3
-65.0,0.7768595041322315,8.0,8.0,8.0,2.0,point3
-65.0,2.59504132231405,8.0,8.0,8.0,2.0,point3
-65.0,0.628099173553719,8.0,8.0,8.0,2.0,point3
-64.0,3.272727272727273,8.0,8.0,8.0,2.0,point3
-65.0,1.5206611570247934,7.0,7.0,8.0,2.0,point3
-65.0,0.7438016528925622,8.0,8.0,8.0,2.0,point3
-64.0,1.1735537190082643,8.0,8.0,8.0,2.0,point3
-64.0,0.4297520661157025,8.0,8.0,8.0,2.0,point3
-64.0,1.1735537190082643,8.0,8.0,8.0,2.0,point3
-64.0,1.1404958677685952,7.0,7.0,8.0,2.0,point3
-65.0,0.8760330578512397,8.0,8.0,8.0,2.0,point3
-64.0,0.8760330578512397,8.0,8.0,8.0,2.0,point3
-64.0,1.652892561983471,8.0,8.0,8.0,2.0,point3
-64.0,1.0909090909090908,8.0,8.0,8.0,2.0,point3
-64.0,1.1735537190082643,8.0,8.0,8.0,2.0,point3
-65.0,1.5206611570247934,8.0,8.0,8.0,2.0,point3
-65.0,0.8099173553719009,8.0,8.0,8.0,2.0,point3
-65.0,0.3636363636363636,8.0,8.0,8.0,2.0,point3
-66.0,1.1735537190082643,8.0,8.0,8.0,2.0,point3
-64.0,0.6115702479338844,8.0,8.0,8.0,2.0,point3
-64.0,1.421487603305785,7.0,7.0,8.0,2.0,point3
-67.0,0.2314049586776859,7.0,7.0,8.0,2.0,point3
-67.0,2.7438016528925613,8.0,8.0,8.0,2.0,point3
-67.0,0.5950413223140495,8.0,8.0,8.0,2.0,point3
-67.0,1.3388429752066116,7.0,7.0,8.0,2.0,point3
-68.0,2.5454545454545454,8.0,8.0,8.0,2.0,point3
-124.0,0.96,-11.0,-11.0,9.0,2.0,302
-129.0,0.7200000000000002,-14.0,-14.0,9.0,2.0,302
-121.0,1.0496,-8.0,-8.0,9.0,2.0,302
-124.0,0.7776000000000001,-9.0,-9.0,9.0,2.0,302
-125.0,0.8096000000000001,-10.0,-10.0,9.0,2.0,302
-125.0,0.6176,-10.0,-10.0,9.0,2.0,302
-121.0,0.8416,-8.0,-8.0,9.0,2.0,302
-122.0,1.4016,-9.0,-9.0,9.0,2.0,302
-121.0,0.56,-6.0,-6.0,9.0,2.0,302
-118.0,1.3503999999999996,-5.0,-5.0,9.0,2.0,302
-118.0,0.8704000000000001,-5.0,-5.0,9.0,2.0,302
-121.0,0.3776,-8.0,-8.0,9.0,2.0,302
-119.0,0.5823999999999999,-6.0,-6.0,9.0,2.0,302
-123.0,1.1904,-8.0,-8.0,9.0,2.0,302
-124.0,1.7024,-9.0,-9.0,9.0,2.0,302
-120.0,0.9504,-7.0,-7.0,9.0,2.0,302
-124.0,0.6464000000000002,-11.0,-11.0,9.0,2.0,302
-123.0,0.6176,-10.0,-10.0,9.0,2.0,302
-123.0,1.1776000000000002,-10.0,-10.0,9.0,2.0,302
-123.0,0.7424000000000001,-10.0,-10.0,9.0,2.0,302
-124.0,0.7904000000000001,-9.0,-9.0,9.0,2.0,302
-129.0,0.8383999999999999,-14.0,-14.0,9.0,2.0,302
-103.0,2.3936,7.0,7.0,9.0,2.0,306-304
-90.0,0.88,7.0,7.0,9.0,2.0,306-304
-90.0,0.9664,8.0,8.0,9.0,2.0,306-304
-92.0,2.2656000000000005,9.0,9.0,9.0,2.0,306-304
-92.0,2.5216,8.0,8.0,9.0,2.0,306-304
-93.0,3.92,9.0,9.0,9.0,2.0,306-304
-91.0,1.8976,8.0,8.0,9.0,2.0,306-304
-92.0,2.2816,8.0,8.0,9.0,2.0,306-304
-92.0,2.4736,8.0,8.0,9.0,2.0,306-304
-91.0,3.8176,8.0,8.0,9.0,2.0,306-304
-91.0,1.0176000000000005,8.0,8.0,9.0,2.0,306-304
-94.0,0.8576000000000001,8.0,8.0,9.0,2.0,306-304
-93.0,3.7536,9.0,9.0,9.0,2.0,306-304
-94.0,0.7583999999999999,8.0,8.0,9.0,2.0,306-304
-95.0,5.1424,7.0,7.0,9.0,2.0,306-304
-93.0,1.4976000000000005,8.0,8.0,9.0,2.0,306-304
-93.0,4.022399999999999,9.0,9.0,9.0,2.0,306-304
-92.0,4.000000000000001,9.0,9.0,9.0,2.0,306-304
-94.0,0.9824,8.0,8.0,9.0,2.0,306-304
-94.0,5.44,9.0,9.0,9.0,2.0,306-304
-93.0,5.3824000000000005,8.0,8.0,9.0,2.0,306-304
-93.0,2.72,9.0,9.0,9.0,2.0,306-304
-93.0,2.0576000000000003,8.0,8.0,9.0,2.0,306-304
-106.0,2.5856,5.0,5.0,9.0,2.0,308
-108.0,2.7936,4.0,4.0,9.0,2.0,308
-107.0,2.1696000000000004,5.0,5.0,9.0,2.0,308
-107.0,2.7423999999999995,5.0,5.0,9.0,2.0,308
-107.0,1.3696000000000002,5.0,5.0,9.0,2.0,308
-108.0,1.4816000000000005,4.0,4.0,9.0,2.0,308
-108.0,2.72,4.0,4.0,9.0,2.0,308
-110.0,1.5296,3.0,3.0,9.0,2.0,308
-105.0,2.3456,5.0,5.0,9.0,2.0,308
-107.0,3.12,5.0,5.0,9.0,2.0,308
-112.0,1.4976000000000005,0.0,0.0,9.0,2.0,308
-112.0,1.2864000000000002,-1.0,-1.0,9.0,2.0,308
-108.0,2.4064,5.0,5.0,9.0,2.0,308
-108.0,3.7056,5.0,5.0,9.0,2.0,308
-112.0,1.28,0.0,0.0,9.0,2.0,308
-107.0,6.105600000000001,4.0,4.0,9.0,2.0,308
-99.0,4.72,8.0,8.0,9.0,2.0,308
-96.0,4.8064,8.0,8.0,9.0,2.0,308
-105.0,0.8096000000000001,7.0,7.0,9.0,2.0,308
-106.0,0.7104,5.0,5.0,9.0,2.0,308
-104.0,1.4336000000000002,7.0,7.0,9.0,2.0,308
-110.0,2.0864000000000003,2.0,2.0,9.0,2.0,308
-108.0,3.3696,4.0,4.0,9.0,2.0,310
-92.0,3.4816000000000003,8.0,8.0,9.0,2.0,310
-94.0,3.6896,7.0,7.0,9.0,2.0,310
-100.0,1.5104,8.0,8.0,9.0,2.0,310
-100.0,2.4416,7.0,7.0,9.0,2.0,310
-106.0,2.1824,6.0,6.0,9.0,2.0,310
-94.0,1.3503999999999998,7.0,7.0,9.0,2.0,310
-94.0,0.7744,6.0,6.0,9.0,2.0,310
-93.0,1.7664000000000002,8.0,8.0,9.0,2.0,310
-94.0,0.7744,7.0,7.0,9.0,2.0,310
-94.0,1.2799999999999998,7.0,7.0,9.0,2.0,310
-95.0,2.5056000000000007,6.0,6.0,9.0,2.0,310
-99.0,1.1935999999999998,8.0,8.0,9.0,2.0,310
-95.0,3.414399999999999,7.0,7.0,9.0,2.0,310
-94.0,1.2224,8.0,8.0,9.0,2.0,310
-95.0,3.6,6.0,6.0,9.0,2.0,310
-95.0,3.8976,6.0,6.0,9.0,2.0,310
-95.0,6.72,6.0,6.0,9.0,2.0,310
-95.0,4.4,6.0,6.0,9.0,2.0,310
-95.0,3.4464,6.0,6.0,9.0,2.0,310
-103.0,1.5776,7.0,7.0,9.0,2.0,310
-106.0,3.0496000000000003,5.0,5.0,9.0,2.0,312
-95.0,2.08,8.0,8.0,9.0,2.0,312
-95.0,2.2144000000000004,8.0,8.0,9.0,2.0,312
-96.0,3.5616000000000003,7.0,7.0,9.0,2.0,312
-92.0,3.3056,9.0,9.0,9.0,2.0,312
-91.0,1.2223999999999997,9.0,9.0,9.0,2.0,312
-91.0,2.7776,8.0,8.0,9.0,2.0,312
-91.0,1.8016,8.0,8.0,9.0,2.0,312
-92.0,3.5296,9.0,9.0,9.0,2.0,312
-91.0,2.8224,8.0,8.0,9.0,2.0,312
-91.0,1.1935999999999998,8.0,8.0,9.0,2.0,312
-91.0,3.0496,8.0,8.0,9.0,2.0,312
-93.0,2.8416,8.0,8.0,9.0,2.0,312
-91.0,7.0976,9.0,9.0,9.0,2.0,312
-92.0,1.8176,8.0,8.0,9.0,2.0,312
-91.0,1.0464000000000002,9.0,9.0,9.0,2.0,312
-92.0,4.9664,8.0,8.0,9.0,2.0,312
-93.0,1.0624,8.0,8.0,9.0,2.0,312
-93.0,1.5456,9.0,9.0,9.0,2.0,312
-90.0,4.646400000000001,8.0,8.0,9.0,2.0,312
-91.0,2.3616,9.0,9.0,9.0,2.0,312
-102.0,4.5664,7.0,7.0,9.0,2.0,316
-99.0,3.6416,8.0,8.0,9.0,2.0,316
-98.0,3.5616000000000003,8.0,8.0,9.0,2.0,316
-98.0,1.8304,8.0,8.0,9.0,2.0,316
-98.0,3.44,8.0,8.0,9.0,2.0,316
-96.0,3.2416,8.0,8.0,9.0,2.0,316
-98.0,1.3056,9.0,9.0,9.0,2.0,316
-98.0,5.766400000000001,8.0,8.0,9.0,2.0,316
-96.0,3.638399999999999,7.0,7.0,9.0,2.0,316
-95.0,4.5600000000000005,6.0,6.0,9.0,2.0,316
-96.0,2.5536,8.0,8.0,9.0,2.0,316
-96.0,1.4816,8.0,8.0,9.0,2.0,316
-96.0,1.0176000000000005,9.0,9.0,9.0,2.0,316
-96.0,2.7296,8.0,8.0,9.0,2.0,316
-95.0,4.3904000000000005,8.0,8.0,9.0,2.0,316
-96.0,5.0496,8.0,8.0,9.0,2.0,316
-98.0,2.8704,8.0,8.0,9.0,2.0,316
-98.0,5.561600000000001,8.0,8.0,9.0,2.0,316
-100.0,3.12,8.0,8.0,9.0,2.0,316
-100.0,1.3856,8.0,8.0,9.0,2.0,316
-106.0,2.8864,5.0,5.0,9.0,2.0,316
-98.0,4.9504,8.0,8.0,9.0,2.0,318
-95.0,3.9776,6.0,6.0,9.0,2.0,318
-95.0,2.6784,7.0,7.0,9.0,2.0,318
-98.0,4.7936,8.0,8.0,9.0,2.0,318
-95.0,0.8576000000000001,7.0,7.0,9.0,2.0,318
-94.0,7.3856,9.0,9.0,9.0,2.0,318
-94.0,3.1776,9.0,9.0,9.0,2.0,318
-93.0,2.0576000000000003,9.0,9.0,9.0,2.0,318
-94.0,6.5376,8.0,8.0,9.0,2.0,318
-94.0,0.8064000000000001,8.0,8.0,9.0,2.0,318
-94.0,4.3744,7.0,7.0,9.0,2.0,318
-94.0,0.8736000000000002,8.0,8.0,9.0,2.0,318
-94.0,2.4544,8.0,8.0,9.0,2.0,318
-94.0,3.2544000000000004,8.0,8.0,9.0,2.0,318
-94.0,3.7824,7.0,7.0,9.0,2.0,318
-94.0,0.6783999999999999,8.0,8.0,9.0,2.0,318
-95.0,2.8064000000000004,6.0,6.0,9.0,2.0,318
-94.0,5.999999999999999,8.0,8.0,9.0,2.0,318
-94.0,4.4,8.0,8.0,9.0,2.0,318
-94.0,3.1296,7.0,7.0,9.0,2.0,318
-96.0,2.96,7.0,7.0,9.0,2.0,320
-99.0,1.3344,8.0,8.0,9.0,2.0,320
-99.0,1.0816,8.0,8.0,9.0,2.0,320
-99.0,1.6096,8.0,8.0,9.0,2.0,320
-101.0,1.92,6.0,6.0,9.0,2.0,320
-105.0,2.5376000000000003,6.0,6.0,9.0,2.0,320
-101.0,1.0624,6.0,6.0,9.0,2.0,320
-105.0,5.6256,6.0,6.0,9.0,2.0,320
-107.0,1.52,4.0,4.0,9.0,2.0,320
-110.0,1.12,2.0,2.0,9.0,2.0,320
-100.0,3.6224,8.0,8.0,9.0,2.0,320
-102.0,1.1264,8.0,8.0,9.0,2.0,320
-104.0,2.3616,7.0,7.0,9.0,2.0,320
-111.0,0.4256,0.0,0.0,9.0,2.0,320
-102.0,1.84,7.0,7.0,9.0,2.0,320
-105.0,2.0544,6.0,6.0,9.0,2.0,320
-107.0,4.678399999999999,5.0,5.0,9.0,2.0,320
-105.0,0.6335999999999999,6.0,6.0,9.0,2.0,320
-106.0,7.4815999999999985,5.0,5.0,9.0,2.0,320
-112.0,22.88,-2.0,-2.0,9.0,2.0,320
-96.0,2.3296,8.0,8.0,9.0,2.0,322
-88.0,3.92,8.0,8.0,9.0,2.0,322
-88.0,1.4144,8.0,8.0,9.0,2.0,322
-89.0,1.28,8.0,8.0,9.0,2.0,322
-88.0,0.8223999999999999,8.0,8.0,9.0,2.0,322
-89.0,1.3056,8.0,8.0,9.0,2.0,322
-88.0,1.7695999999999998,7.0,7.0,9.0,2.0,322
-88.0,2.5824,7.0,7.0,9.0,2.0,322
-89.0,2.7456,7.0,7.0,9.0,2.0,322
-89.0,6.009600000000001,6.0,6.0,9.0,2.0,322
-90.0,1.3856000000000004,6.0,6.0,9.0,2.0,322
-90.0,3.9456,6.0,6.0,9.0,2.0,322
-89.0,0.7776000000000002,8.0,8.0,9.0,2.0,322
-90.0,0.6176,6.0,6.0,9.0,2.0,322
-90.0,2.4896000000000003,8.0,8.0,9.0,2.0,322
-89.0,2.918399999999999,7.0,7.0,9.0,2.0,322
-89.0,0.7103999999999999,7.0,7.0,9.0,2.0,322
-89.0,0.6496000000000001,7.0,7.0,9.0,2.0,322
-89.0,3.2543999999999995,7.0,7.0,9.0,2.0,322
-90.0,4.841600000000001,7.0,7.0,9.0,2.0,322
-91.0,2.3584,8.0,8.0,9.0,2.0,322
-90.0,1.12,7.0,7.0,9.0,2.0,324
-101.0,0.8,6.0,6.0,9.0,2.0,324
-91.0,2.918399999999999,9.0,9.0,9.0,2.0,324
-94.0,0.9344,8.0,8.0,9.0,2.0,324
-102.0,2.4384,7.0,7.0,9.0,2.0,324
-101.0,3.5264000000000006,7.0,7.0,9.0,2.0,324
-115.0,1.9616,-3.0,-3.0,9.0,2.0,324
-122.0,1.12,-7.0,-7.0,9.0,2.0,324
-99.0,5.4496,8.0,8.0,9.0,2.0,324
-96.0,4.32,8.0,8.0,9.0,2.0,324
-94.0,2.9696,8.0,8.0,9.0,2.0,324
-86.0,1.6384,8.0,8.0,9.0,2.0,324
-95.0,2.2944,6.0,6.0,9.0,2.0,324
-93.0,3.878399999999999,8.0,8.0,9.0,2.0,324
-91.0,4.72,8.0,8.0,9.0,2.0,324
-95.0,1.92,7.0,7.0,9.0,2.0,324
-91.0,1.04,8.0,8.0,9.0,2.0,324
-90.0,3.3664000000000005,6.0,6.0,9.0,2.0,324
-92.0,1.0016,8.0,8.0,9.0,2.0,324
-89.0,4.4544,7.0,7.0,9.0,2.0,324
-90.0,1.1584,7.0,7.0,9.0,2.0,324
-88.0,1.5744,9.0,9.0,9.0,2.0,326
-96.0,2.2144,8.0,8.0,9.0,2.0,326
-91.0,2.96,8.0,8.0,9.0,2.0,326
-89.0,0.9504,8.0,8.0,9.0,2.0,326
-88.0,1.84,9.0,9.0,9.0,2.0,326
-87.0,2.5056,9.0,9.0,9.0,2.0,326
-86.0,3.3600000000000008,9.0,9.0,9.0,2.0,326
-88.0,1.2064,8.0,8.0,9.0,2.0,326
-88.0,2.3136,9.0,9.0,9.0,2.0,326
-82.0,4.9696,9.0,9.0,9.0,2.0,326
-89.0,1.3856000000000004,8.0,8.0,9.0,2.0,326
-86.0,1.8656000000000004,8.0,8.0,9.0,2.0,326
-86.0,2.6304000000000003,9.0,9.0,9.0,2.0,326
-86.0,0.8576000000000001,9.0,9.0,9.0,2.0,326
-88.0,2.08,8.0,8.0,9.0,2.0,326
-86.0,2.4864,8.0,8.0,9.0,2.0,326
-87.0,1.4303999999999997,8.0,8.0,9.0,2.0,326
-88.0,1.84,9.0,9.0,9.0,2.0,326
-86.0,1.4944,8.0,8.0,9.0,2.0,326
-86.0,5.0464,8.0,8.0,9.0,2.0,326
-85.0,1.5456000000000003,9.0,9.0,9.0,2.0,326
-87.0,1.1264,8.0,8.0,9.0,2.0,328
-73.0,4.7936,7.0,7.0,9.0,2.0,328
-74.0,5.6416,9.0,9.0,9.0,2.0,328
-75.0,2.3904,8.0,8.0,9.0,2.0,328
-73.0,4.518399999999999,6.0,6.0,9.0,2.0,328
-83.0,5.679999999999999,8.0,8.0,9.0,2.0,328
