rssi,average_rssi,snr,average_snr,sf,tp,location_id
-115.0,-124.0,-9.0,-9.0,9.0,2.0,302
-118.0,-124.0,-9.0,-9.0,9.0,2.0,302
-116.0,-124.0,-9.0,-9.0,9.0,2.0,302
-113.0,-124.0,-9.0,-9.0,9.0,2.0,302
-111.0,-124.0,-9.0,-9.0,9.0,2.0,302
-116.0,-124.0,-9.0,-9.0,9.0,2.0,302
-116.0,-124.0,-9.0,-9.0,9.0,2.0,302
-113.0,-124.0,-9.0,-9.0,9.0,2.0,302
-116.0,-124.0,-9.0,-9.0,9.0,2.0,302
-113.0,-124.0,-9.0,-9.0,9.0,2.0,302
-116.0,-124.0,-9.0,-9.0,9.0,2.0,302
-115.0,-124.0,-9.0,-9.0,9.0,2.0,302
-116.0,-124.0,-9.0,-9.0,9.0,2.0,302
-115.0,-124.0,-9.0,-9.0,9.0,2.0,302
-113.0,-124.0,-9.0,-9.0,9.0,2.0,302
-117.0,-124.0,-9.0,-9.0,9.0,2.0,302
-116.0,-124.0,-9.0,-9.0,9.0,2.0,302
-115.0,-124.0,-9.0,-9.0,9.0,2.0,302
-114.0,-124.0,-9.0,-9.0,9.0,2.0,302
-116.0,-124.0,-9.0,-9.0,9.0,2.0,302
-113.0,-124.0,-9.0,-9.0,9.0,2.0,302
-114.0,-124.0,-9.0,-9.0,9.0,2.0,302
-113.0,-124.0,-9.0,-9.0,9.0,2.0,302
-114.0,-124.0,-9.0,-9.0,9.0,2.0,302
-117.0,-124.0,-9.0,-9.0,9.0,2.0,302
-116.0,-124.0,-9.0,-9.0,9.0,2.0,302
-117.0,-124.0,-9.0,-9.0,9.0,2.0,302
-111.0,-124.0,-9.0,-9.0,9.0,2.0,302
-118.0,-124.0,-9.0,-9.0,9.0,2.0,302
-117.0,-124.0,-9.0,-9.0,9.0,2.0,302
-117.0,-124.0,-9.0,-9.0,9.0,2.0,302
-120.0,-120.0,-7.0,-7.0,9.0,2.0,302
-115.0,-120.0,-7.0,-7.0,9.0,2.0,302
-118.0,-120.0,-7.0,-7.0,9.0,2.0,302
-116.0,-120.0,-7.0,-7.0,9.0,2.0,302
-114.0,-120.0,-7.0,-7.0,9.0,2.0,302
-117.0,-120.0,-7.0,-7.0,9.0,2.0,302
-111.0,-120.0,-7.0,-7.0,9.0,2.0,302
-115.0,-120.0,-7.0,-7.0,9.0,2.0,302
-114.0,-120.0,-7.0,-7.0,9.0,2.0,302
-114.0,-120.0,-7.0,-7.0,9.0,2.0,302
-116.0,-120.0,-7.0,-7.0,9.0,2.0,302
-113.0,-120.0,-7.0,-7.0,9.0,2.0,302
-116.0,-120.0,-7.0,-7.0,9.0,2.0,302
-117.0,-120.0,-7.0,-7.0,9.0,2.0,302
-115.0,-120.0,-7.0,-7.0,9.0,2.0,302
-116.0,-120.0,-7.0,-7.0,9.0,2.0,302
-116.0,-120.0,-7.0,-7.0,9.0,2.0,302
-118.0,-120.0,-7.0,-7.0,9.0,2.0,302
-111.0,-120.0,-7.0,-7.0,9.0,2.0,302
-116.0,-120.0,-7.0,-7.0,9.0,2.0,302
-115.0,-120.0,-7.0,-7.0,9.0,2.0,302
-117.0,-120.0,-7.0,-7.0,9.0,2.0,302
-116.0,-120.0,-7.0,-7.0,9.0,2.0,302
-116.0,-120.0,-7.0,-7.0,9.0,2.0,302
-117.0,-120.0,-7.0,-7.0,9.0,2.0,302
-117.0,-120.0,-7.0,-7.0,9.0,2.0,302
-116.0,-120.0,-7.0,-7.0,9.0,2.0,302
-115.0,-120.0,-7.0,-7.0,9.0,2.0,302
-114.0,-120.0,-7.0,-7.0,9.0,2.0,302
-117.0,-120.0,-7.0,-7.0,9.0,2.0,302
-112.0,-120.0,-7.0,-7.0,9.0,2.0,302
-115.0,-120.0,-7.0,-7.0,9.0,2.0,302
-116.0,-120.0,-7.0,-7.0,9.0,2.0,302
-113.0,-124.0,-11.0,-11.0,9.0,2.0,302
-115.0,-124.0,-11.0,-11.0,9.0,2.0,302
-116.0,-124.0,-11.0,-11.0,9.0,2.0,302
-116.0,-124.0,-11.0,-11.0,9.0,2.0,302
-116.0,-124.0,-11.0,-11.0,9.0,2.0,302
-117.0,-124.0,-11.0,-11.0,9.0,2.0,302
-115.0,-124.0,-11.0,-11.0,9.0,2.0,302
-116.0,-124.0,-11.0,-11.0,9.0,2.0,302
-116.0,-124.0,-11.0,-11.0,9.0,2.0,302
-114.0,-124.0,-11.0,-11.0,9.0,2.0,302
-113.0,-124.0,-11.0,-11.0,9.0,2.0,302
-117.0,-124.0,-11.0,-11.0,9.0,2.0,302
-115.0,-124.0,-11.0,-11.0,9.0,2.0,302
-117.0,-124.0,-11.0,-11.0,9.0,2.0,302
-114.0,-124.0,-11.0,-11.0,9.0,2.0,302
-117.0,-124.0,-11.0,-11.0,9.0,2.0,302
-115.0,-124.0,-11.0,-11.0,9.0,2.0,302
-116.0,-124.0,-11.0,-11.0,9.0,2.0,302
-115.0,-124.0,-11.0,-11.0,9.0,2.0,302
-116.0,-124.0,-11.0,-11.0,9.0,2.0,302
-117.0,-124.0,-11.0,-11.0,9.0,2.0,302
-114.0,-124.0,-11.0,-11.0,9.0,2.0,302
-116.0,-124.0,-11.0,-11.0,9.0,2.0,302
-115.0,-124.0,-11.0,-11.0,9.0,2.0,302
-116.0,-124.0,-11.0,-11.0,9.0,2.0,302
-115.0,-124.0,-11.0,-11.0,9.0,2.0,302
-116.0,-124.0,-11.0,-11.0,9.0,2.0,302
-115.0,-124.0,-11.0,-11.0,9.0,2.0,302
-115.0,-124.0,-11.0,-11.0,9.0,2.0,302
-113.0,-124.0,-11.0,-11.0,9.0,2.0,302
-118.0,-124.0,-11.0,-11.0,9.0,2.0,302
-115.0,-124.0,-11.0,-11.0,9.0,2.0,302
-114.0,-124.0,-11.0,-11.0,9.0,2.0,302
-114.0,-123.0,-10.0,-10.0,9.0,2.0,302
-118.0,-123.0,-10.0,-10.0,9.0,2.0,302
-114.0,-123.0,-10.0,-10.0,9.0,2.0,302
-117.0,-123.0,-10.0,-10.0,9.0,2.0,302
-113.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-114.0,-123.0,-10.0,-10.0,9.0,2.0,302
-117.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-114.0,-123.0,-10.0,-10.0,9.0,2.0,302
-113.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-117.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-117.0,-123.0,-10.0,-10.0,9.0,2.0,302
-112.0,-123.0,-10.0,-10.0,9.0,2.0,302
-111.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-117.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-113.0,-123.0,-10.0,-10.0,9.0,2.0,302
-113.0,-123.0,-10.0,-10.0,9.0,2.0,302
-117.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-114.0,-123.0,-10.0,-10.0,9.0,2.0,302
-117.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-113.0,-123.0,-10.0,-10.0,9.0,2.0,302
-112.0,-123.0,-10.0,-10.0,9.0,2.0,302
-113.0,-123.0,-10.0,-10.0,9.0,2.0,302
-114.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-118.0,-123.0,-10.0,-10.0,9.0,2.0,302
-117.0,-123.0,-10.0,-10.0,9.0,2.0,302
-113.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-117.0,-123.0,-10.0,-10.0,9.0,2.0,302
-117.0,-123.0,-10.0,-10.0,9.0,2.0,302
-114.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-117.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-114.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-117.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-114.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-119.0,-123.0,-10.0,-10.0,9.0,2.0,302
-114.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-113.0,-123.0,-10.0,-10.0,9.0,2.0,302
-117.0,-123.0,-10.0,-10.0,9.0,2.0,302
-118.0,-123.0,-10.0,-10.0,9.0,2.0,302
-117.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-117.0,-123.0,-10.0,-10.0,9.0,2.0,302
-114.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-117.0,-123.0,-10.0,-10.0,9.0,2.0,302
-118.0,-123.0,-10.0,-10.0,9.0,2.0,302
-116.0,-123.0,-10.0,-10.0,9.0,2.0,302
-112.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-115.0,-123.0,-10.0,-10.0,9.0,2.0,302
-114.0,-124.0,-9.0,-9.0,9.0,2.0,302
-116.0,-124.0,-9.0,-9.0,9.0,2.0,302
-118.0,-124.0,-9.0,-9.0,9.0,2.0,302
-113.0,-124.0,-9.0,-9.0,9.0,2.0,302
-115.0,-124.0,-9.0,-9.0,9.0,2.0,302
-116.0,-124.0,-9.0,-9.0,9.0,2.0,302
-115.0,-124.0,-9.0,-9.0,9.0,2.0,302
-115.0,-124.0,-9.0,-9.0,9.0,2.0,302
-116.0,-124.0,-9.0,-9.0,9.0,2.0,302
-116.0,-124.0,-9.0,-9.0,9.0,2.0,302
-119.0,-124.0,-9.0,-9.0,9.0,2.0,302
-115.0,-124.0,-9.0,-9.0,9.0,2.0,302
-116.0,-124.0,-9.0,-9.0,9.0,2.0,302
-113.0,-124.0,-9.0,-9.0,9.0,2.0,302
-116.0,-124.0,-9.0,-9.0,9.0,2.0,302
-116.0,-124.0,-9.0,-9.0,9.0,2.0,302
-116.0,-124.0,-9.0,-9.0,9.0,2.0,302
-115.0,-124.0,-9.0,-9.0,9.0,2.0,302
-114.0,-124.0,-9.0,-9.0,9.0,2.0,302
-116.0,-124.0,-9.0,-9.0,9.0,2.0,302
-116.0,-124.0,-9.0,-9.0,9.0,2.0,302
-118.0,-124.0,-9.0,-9.0,9.0,2.0,302
-115.0,-124.0,-9.0,-9.0,9.0,2.0,302
-120.0,-124.0,-9.0,-9.0,9.0,2.0,302
-113.0,-124.0,-9.0,-9.0,9.0,2.0,302
-115.0,-124.0,-9.0,-9.0,9.0,2.0,302
-115.0,-124.0,-9.0,-9.0,9.0,2.0,302
-113.0,-124.0,-9.0,-9.0,9.0,2.0,302
-116.0,-124.0,-9.0,-9.0,9.0,2.0,302
-114.0,-124.0,-9.0,-9.0,9.0,2.0,302
-117.0,-124.0,-9.0,-9.0,9.0,2.0,302
-113.0,-124.0,-9.0,-9.0,9.0,2.0,302
-116.0,-124.0,-9.0,-9.0,9.0,2.0,302
-113.0,-129.0,-14.0,-14.0,9.0,2.0,302
-116.0,-129.0,-14.0,-14.0,9.0,2.0,302
-115.0,-129.0,-14.0,-14.0,9.0,2.0,302
-117.0,-129.0,-14.0,-14.0,9.0,2.0,302
-115.0,-129.0,-14.0,-14.0,9.0,2.0,302
-115.0,-129.0,-14.0,-14.0,9.0,2.0,302
-118.0,-129.0,-14.0,-14.0,9.0,2.0,302
-114.0,-129.0,-14.0,-14.0,9.0,2.0,302
-116.0,-129.0,-14.0,-14.0,9.0,2.0,302
-117.0,-129.0,-14.0,-14.0,9.0,2.0,302
-118.0,-129.0,-14.0,-14.0,9.0,2.0,302
-116.0,-129.0,-14.0,-14.0,9.0,2.0,302
-112.0,-129.0,-14.0,-14.0,9.0,2.0,302
-114.0,-129.0,-14.0,-14.0,9.0,2.0,302
-116.0,-129.0,-14.0,-14.0,9.0,2.0,302
-117.0,-129.0,-14.0,-14.0,9.0,2.0,302
-116.0,-129.0,-14.0,-14.0,9.0,2.0,302
-115.0,-129.0,-14.0,-14.0,9.0,2.0,302
-117.0,-129.0,-14.0,-14.0,9.0,2.0,302
-114.0,-129.0,-14.0,-14.0,9.0,2.0,302
-113.0,-129.0,-14.0,-14.0,9.0,2.0,302
-117.0,-129.0,-14.0,-14.0,9.0,2.0,302
-117.0,-129.0,-14.0,-14.0,9.0,2.0,302
-116.0,-129.0,-14.0,-14.0,9.0,2.0,302
-116.0,-129.0,-14.0,-14.0,9.0,2.0,302
-116.0,-129.0,-14.0,-14.0,9.0,2.0,302
-119.0,-129.0,-14.0,-14.0,9.0,2.0,302
-116.0,-129.0,-14.0,-14.0,9.0,2.0,302
-115.0,-129.0,-14.0,-14.0,9.0,2.0,302
-116.0,-129.0,-14.0,-14.0,9.0,2.0,302
-117.0,-129.0,-14.0,-14.0,9.0,2.0,302
-117.0,-129.0,-14.0,-14.0,9.0,2.0,302
-117.0,-129.0,-14.0,-14.0,9.0,2.0,302
-102.0,-103.0,7.0,7.0,9.0,2.0,306-304
-101.0,-103.0,7.0,7.0,9.0,2.0,306-304
-102.0,-103.0,7.0,7.0,9.0,2.0,306-304
-103.0,-103.0,7.0,7.0,9.0,2.0,306-304
-105.0,-103.0,7.0,7.0,9.0,2.0,306-304
-102.0,-103.0,7.0,7.0,9.0,2.0,306-304
-102.0,-103.0,7.0,7.0,9.0,2.0,306-304
-101.0,-103.0,7.0,7.0,9.0,2.0,306-304
-104.0,-103.0,7.0,7.0,9.0,2.0,306-304
-101.0,-103.0,7.0,7.0,9.0,2.0,306-304
-103.0,-103.0,7.0,7.0,9.0,2.0,306-304
-102.0,-103.0,7.0,7.0,9.0,2.0,306-304
-102.0,-103.0,7.0,7.0,9.0,2.0,306-304
-104.0,-103.0,7.0,7.0,9.0,2.0,306-304
-101.0,-103.0,7.0,7.0,9.0,2.0,306-304
-102.0,-103.0,7.0,7.0,9.0,2.0,306-304
-102.0,-103.0,7.0,7.0,9.0,2.0,306-304
-107.0,-103.0,7.0,7.0,9.0,2.0,306-304
-105.0,-103.0,7.0,7.0,9.0,2.0,306-304
-109.0,-103.0,7.0,7.0,9.0,2.0,306-304
-103.0,-103.0,7.0,7.0,9.0,2.0,306-304
-106.0,-103.0,7.0,7.0,9.0,2.0,306-304
-103.0,-103.0,7.0,7.0,9.0,2.0,306-304
-102.0,-103.0,7.0,7.0,9.0,2.0,306-304
-109.0,-103.0,7.0,7.0,9.0,2.0,306-304
-107.0,-103.0,7.0,7.0,9.0,2.0,306-304
-102.0,-103.0,7.0,7.0,9.0,2.0,306-304
-103.0,-103.0,7.0,7.0,9.0,2.0,306-304
-107.0,-103.0,7.0,7.0,9.0,2.0,306-304
-102.0,-103.0,7.0,7.0,9.0,2.0,306-304
-101.0,-103.0,7.0,7.0,9.0,2.0,306-304
-102.0,-103.0,7.0,7.0,9.0,2.0,306-304
-106.0,-103.0,7.0,7.0,9.0,2.0,306-304
-89.0,-90.0,7.0,7.0,9.0,2.0,306-304
-88.0,-90.0,7.0,7.0,9.0,2.0,306-304
-89.0,-90.0,7.0,7.0,9.0,2.0,306-304
-89.0,-90.0,7.0,7.0,9.0,2.0,306-304
-89.0,-90.0,7.0,7.0,9.0,2.0,306-304
-88.0,-90.0,7.0,7.0,9.0,2.0,306-304
-88.0,-90.0,7.0,7.0,9.0,2.0,306-304
-88.0,-90.0,7.0,7.0,9.0,2.0,306-304
-87.0,-90.0,7.0,7.0,9.0,2.0,306-304
-89.0,-90.0,7.0,7.0,9.0,2.0,306-304
-91.0,-90.0,7.0,7.0,9.0,2.0,306-304
-88.0,-90.0,7.0,7.0,9.0,2.0,306-304
-88.0,-90.0,7.0,7.0,9.0,2.0,306-304
-88.0,-90.0,7.0,7.0,9.0,2.0,306-304
-89.0,-90.0,7.0,7.0,9.0,2.0,306-304
-87.0,-90.0,7.0,7.0,9.0,2.0,306-304
-87.0,-90.0,7.0,7.0,9.0,2.0,306-304
-89.0,-90.0,7.0,7.0,9.0,2.0,306-304
-88.0,-90.0,7.0,7.0,9.0,2.0,306-304
-91.0,-90.0,7.0,7.0,9.0,2.0,306-304
-94.0,-90.0,7.0,7.0,9.0,2.0,306-304
-94.0,-90.0,7.0,7.0,9.0,2.0,306-304
-92.0,-90.0,7.0,7.0,9.0,2.0,306-304
-89.0,-90.0,7.0,7.0,9.0,2.0,306-304
-88.0,-90.0,7.0,7.0,9.0,2.0,306-304
-91.0,-90.0,7.0,7.0,9.0,2.0,306-304
-89.0,-90.0,7.0,7.0,9.0,2.0,306-304
-87.0,-90.0,7.0,7.0,9.0,2.0,306-304
-89.0,-90.0,7.0,7.0,9.0,2.0,306-304
-88.0,-90.0,7.0,7.0,9.0,2.0,306-304
-89.0,-90.0,7.0,7.0,9.0,2.0,306-304
-87.0,-90.0,7.0,7.0,9.0,2.0,306-304
-87.0,-90.0,7.0,7.0,9.0,2.0,306-304
-89.0,-90.0,8.0,8.0,9.0,2.0,306-304
-89.0,-90.0,8.0,8.0,9.0,2.0,306-304
-89.0,-90.0,8.0,8.0,9.0,2.0,306-304
-93.0,-90.0,8.0,8.0,9.0,2.0,306-304
-90.0,-90.0,8.0,8.0,9.0,2.0,306-304
-89.0,-90.0,8.0,8.0,9.0,2.0,306-304
-89.0,-90.0,8.0,8.0,9.0,2.0,306-304
-89.0,-90.0,8.0,8.0,9.0,2.0,306-304
-89.0,-90.0,8.0,8.0,9.0,2.0,306-304
-89.0,-90.0,8.0,8.0,9.0,2.0,306-304
-91.0,-90.0,8.0,8.0,9.0,2.0,306-304
-89.0,-90.0,8.0,8.0,9.0,2.0,306-304
-89.0,-90.0,8.0,8.0,9.0,2.0,306-304
-89.0,-90.0,8.0,8.0,9.0,2.0,306-304
-89.0,-90.0,8.0,8.0,9.0,2.0,306-304
-89.0,-90.0,8.0,8.0,9.0,2.0,306-304
-89.0,-90.0,8.0,8.0,9.0,2.0,306-304
-92.0,-90.0,8.0,8.0,9.0,2.0,306-304
-90.0,-90.0,8.0,8.0,9.0,2.0,306-304
-94.0,-90.0,8.0,8.0,9.0,2.0,306-304
-92.0,-90.0,8.0,8.0,9.0,2.0,306-304
-95.0,-90.0,8.0,8.0,9.0,2.0,306-304
-91.0,-90.0,8.0,8.0,9.0,2.0,306-304
-89.0,-90.0,8.0,8.0,9.0,2.0,306-304
-89.0,-90.0,8.0,8.0,9.0,2.0,306-304
-92.0,-90.0,8.0,8.0,9.0,2.0,306-304
-89.0,-90.0,8.0,8.0,9.0,2.0,306-304
-88.0,-90.0,8.0,8.0,9.0,2.0,306-304
-91.0,-90.0,8.0,8.0,9.0,2.0,306-304
-89.0,-90.0,8.0,8.0,9.0,2.0,306-304
-88.0,-90.0,8.0,8.0,9.0,2.0,306-304
-88.0,-90.0,8.0,8.0,9.0,2.0,306-304
-88.0,-90.0,8.0,8.0,9.0,2.0,306-304
-89.0,-92.0,9.0,9.0,9.0,2.0,306-304
-89.0,-92.0,9.0,9.0,9.0,2.0,306-304
-89.0,-92.0,9.0,9.0,9.0,2.0,306-304
-89.0,-92.0,9.0,9.0,9.0,2.0,306-304
-92.0,-92.0,9.0,9.0,9.0,2.0,306-304
-89.0,-92.0,9.0,9.0,9.0,2.0,306-304
-89.0,-92.0,9.0,9.0,9.0,2.0,306-304
-89.0,-92.0,9.0,9.0,9.0,2.0,306-304
-91.0,-92.0,9.0,9.0,9.0,2.0,306-304
-89.0,-92.0,9.0,9.0,9.0,2.0,306-304
-89.0,-92.0,9.0,9.0,9.0,2.0,306-304
-89.0,-92.0,9.0,9.0,9.0,2.0,306-304
-89.0,-92.0,9.0,9.0,9.0,2.0,306-304
-90.0,-92.0,9.0,9.0,9.0,2.0,306-304
-89.0,-92.0,9.0,9.0,9.0,2.0,306-304
-89.0,-92.0,9.0,9.0,9.0,2.0,306-304
-89.0,-92.0,9.0,9.0,9.0,2.0,306-304
-94.0,-92.0,9.0,9.0,9.0,2.0,306-304
-92.0,-92.0,9.0,9.0,9.0,2.0,306-304
-95.0,-92.0,9.0,9.0,9.0,2.0,306-304
-90.0,-92.0,9.0,9.0,9.0,2.0,306-304
-94.0,-92.0,9.0,9.0,9.0,2.0,306-304
-90.0,-92.0,9.0,9.0,9.0,2.0,306-304
-89.0,-92.0,9.0,9.0,9.0,2.0,306-304
-89.0,-92.0,9.0,9.0,9.0,2.0,306-304
-97.0,-92.0,9.0,9.0,9.0,2.0,306-304
-89.0,-92.0,9.0,9.0,9.0,2.0,306-304
-89.0,-92.0,9.0,9.0,9.0,2.0,306-304
-95.0,-92.0,9.0,9.0,9.0,2.0,306-304
-89.0,-92.0,9.0,9.0,9.0,2.0,306-304
-89.0,-92.0,9.0,9.0,9.0,2.0,306-304
-90.0,-92.0,9.0,9.0,9.0,2.0,306-304
-94.0,-92.0,9.0,9.0,9.0,2.0,306-304
-88.0,-92.0,8.0,8.0,9.0,2.0,306-304
-88.0,-92.0,8.0,8.0,9.0,2.0,306-304
-88.0,-92.0,8.0,8.0,9.0,2.0,306-304
-94.0,-92.0,8.0,8.0,9.0,2.0,306-304
-89.0,-92.0,8.0,8.0,9.0,2.0,306-304
-88.0,-92.0,8.0,8.0,9.0,2.0,306-304
-94.0,-92.0,8.0,8.0,9.0,2.0,306-304
-88.0,-92.0,8.0,8.0,9.0,2.0,306-304
-89.0,-92.0,8.0,8.0,9.0,2.0,306-304
-89.0,-92.0,8.0,8.0,9.0,2.0,306-304
-91.0,-92.0,8.0,8.0,9.0,2.0,306-304
-89.0,-92.0,8.0,8.0,9.0,2.0,306-304
-89.0,-92.0,8.0,8.0,9.0,2.0,306-304
-89.0,-92.0,8.0,8.0,9.0,2.0,306-304
-89.0,-92.0,8.0,8.0,9.0,2.0,306-304
-89.0,-92.0,8.0,8.0,9.0,2.0,306-304
-89.0,-92.0,8.0,8.0,9.0,2.0,306-304
-92.0,-92.0,8.0,8.0,9.0,2.0,306-304
-90.0,-92.0,8.0,8.0,9.0,2.0,306-304
-95.0,-92.0,8.0,8.0,9.0,2.0,306-304
-93.0,-92.0,8.0,8.0,9.0,2.0,306-304
-97.0,-92.0,8.0,8.0,9.0,2.0,306-304
-93.0,-92.0,8.0,8.0,9.0,2.0,306-304
-91.0,-92.0,8.0,8.0,9.0,2.0,306-304
-90.0,-92.0,8.0,8.0,9.0,2.0,306-304
-94.0,-92.0,8.0,8.0,9.0,2.0,306-304
-91.0,-92.0,8.0,8.0,9.0,2.0,306-304
-89.0,-92.0,8.0,8.0,9.0,2.0,306-304
-93.0,-92.0,8.0,8.0,9.0,2.0,306-304
-90.0,-92.0,8.0,8.0,9.0,2.0,306-304
-91.0,-92.0,8.0,8.0,9.0,2.0,306-304
-90.0,-92.0,8.0,8.0,9.0,2.0,306-304
-90.0,-92.0,8.0,8.0,9.0,2.0,306-304
-91.0,-93.0,9.0,9.0,9.0,2.0,306-304
-91.0,-93.0,9.0,9.0,9.0,2.0,306-304
-95.0,-93.0,9.0,9.0,9.0,2.0,306-304
-90.0,-93.0,9.0,9.0,9.0,2.0,306-304
-91.0,-93.0,9.0,9.0,9.0,2.0,306-304
-90.0,-93.0,9.0,9.0,9.0,2.0,306-304
-90.0,-93.0,9.0,9.0,9.0,2.0,306-304
-90.0,-93.0,9.0,9.0,9.0,2.0,306-304
-90.0,-93.0,9.0,9.0,9.0,2.0,306-304
-94.0,-93.0,9.0,9.0,9.0,2.0,306-304
-97.0,-93.0,9.0,9.0,9.0,2.0,306-304
-90.0,-93.0,9.0,9.0,9.0,2.0,306-304
-95.0,-93.0,9.0,9.0,9.0,2.0,306-304
-91.0,-93.0,9.0,9.0,9.0,2.0,306-304
-93.0,-93.0,9.0,9.0,9.0,2.0,306-304
-90.0,-93.0,9.0,9.0,9.0,2.0,306-304
-90.0,-93.0,9.0,9.0,9.0,2.0,306-304
-91.0,-93.0,9.0,9.0,9.0,2.0,306-304
-91.0,-93.0,9.0,9.0,9.0,2.0,306-304
-92.0,-93.0,9.0,9.0,9.0,2.0,306-304
-97.0,-93.0,9.0,9.0,9.0,2.0,306-304
-97.0,-93.0,9.0,9.0,9.0,2.0,306-304
-97.0,-93.0,9.0,9.0,9.0,2.0,306-304
-95.0,-93.0,9.0,9.0,9.0,2.0,306-304
-91.0,-93.0,9.0,9.0,9.0,2.0,306-304
-92.0,-93.0,9.0,9.0,9.0,2.0,306-304
-95.0,-93.0,9.0,9.0,9.0,2.0,306-304
-90.0,-93.0,9.0,9.0,9.0,2.0,306-304
-91.0,-93.0,9.0,9.0,9.0,2.0,306-304
-92.0,-93.0,9.0,9.0,9.0,2.0,306-304
-94.0,-93.0,9.0,9.0,9.0,2.0,306-304
-93.0,-93.0,9.0,9.0,9.0,2.0,306-304
-97.0,-93.0,9.0,9.0,9.0,2.0,306-304
-89.0,-91.0,8.0,8.0,9.0,2.0,306-304
-89.0,-91.0,8.0,8.0,9.0,2.0,306-304
-89.0,-91.0,8.0,8.0,9.0,2.0,306-304
-97.0,-91.0,8.0,8.0,9.0,2.0,306-304
-90.0,-91.0,8.0,8.0,9.0,2.0,306-304
