rssi,snr,sf,tp,location_id
-115.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-115.0,-12.0,9.0,2.0,370
-115.0,-12.0,9.0,2.0,370
-114.0,-12.0,9.0,2.0,370
-116.0,-12.0,9.0,2.0,370
-116.0,-12.0,9.0,2.0,370
-115.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-116.0,-12.0,9.0,2.0,370
-116.0,-12.0,9.0,2.0,370
-118.0,-12.0,9.0,2.0,370
-114.0,-12.0,9.0,2.0,370
-116.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-115.0,-12.0,9.0,2.0,370
-116.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-118.0,-12.0,9.0,2.0,370
-116.0,-12.0,9.0,2.0,370
-118.0,-12.0,9.0,2.0,370
-118.0,-12.0,9.0,2.0,370
-116.0,-12.0,9.0,2.0,370
-118.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-114.0,-12.0,9.0,2.0,370
-116.0,-14.0,9.0,2.0,370
-116.0,-14.0,9.0,2.0,370
-118.0,-14.0,9.0,2.0,370
-117.0,-14.0,9.0,2.0,370
-116.0,-14.0,9.0,2.0,370
-118.0,-14.0,9.0,2.0,370
-116.0,-14.0,9.0,2.0,370
-115.0,-14.0,9.0,2.0,370
-114.0,-14.0,9.0,2.0,370
-116.0,-14.0,9.0,2.0,370
-118.0,-14.0,9.0,2.0,370
-115.0,-14.0,9.0,2.0,370
-114.0,-14.0,9.0,2.0,370
-118.0,-14.0,9.0,2.0,370
-116.0,-14.0,9.0,2.0,370
-119.0,-14.0,9.0,2.0,370
-116.0,-14.0,9.0,2.0,370
-118.0,-14.0,9.0,2.0,370
-116.0,-14.0,9.0,2.0,370
-113.0,-14.0,9.0,2.0,370
-118.0,-14.0,9.0,2.0,370
-115.0,-14.0,9.0,2.0,370
-117.0,-14.0,9.0,2.0,370
-117.0,-14.0,9.0,2.0,370
-117.0,-14.0,9.0,2.0,370
-116.0,-14.0,9.0,2.0,370
-118.0,-14.0,9.0,2.0,370
-117.0,-14.0,9.0,2.0,370
-114.0,-14.0,9.0,2.0,370
-116.0,-14.0,9.0,2.0,370
-116.0,-14.0,9.0,2.0,370
-114.0,-14.0,9.0,2.0,370
-115.0,-14.0,9.0,2.0,370
-116.0,-11.0,9.0,2.0,370
-115.0,-11.0,9.0,2.0,370
-117.0,-11.0,9.0,2.0,370
-117.0,-11.0,9.0,2.0,370
-116.0,-11.0,9.0,2.0,370
-118.0,-11.0,9.0,2.0,370
-117.0,-11.0,9.0,2.0,370
-116.0,-11.0,9.0,2.0,370
-117.0,-11.0,9.0,2.0,370
-115.0,-11.0,9.0,2.0,370
-116.0,-11.0,9.0,2.0,370
-115.0,-11.0,9.0,2.0,370
-116.0,-11.0,9.0,2.0,370
-118.0,-11.0,9.0,2.0,370
-116.0,-11.0,9.0,2.0,370
-117.0,-11.0,9.0,2.0,370
-118.0,-11.0,9.0,2.0,370
-116.0,-11.0,9.0,2.0,370
-117.0,-11.0,9.0,2.0,370
-116.0,-11.0,9.0,2.0,370
-117.0,-11.0,9.0,2.0,370
-115.0,-11.0,9.0,2.0,370
-116.0,-11.0,9.0,2.0,370
-116.0,-11.0,9.0,2.0,370
-116.0,-11.0,9.0,2.0,370
-117.0,-11.0,9.0,2.0,370
-116.0,-11.0,9.0,2.0,370
-117.0,-11.0,9.0,2.0,370
-117.0,-11.0,9.0,2.0,370
-116.0,-11.0,9.0,2.0,370
-116.0,-11.0,9.0,2.0,370
-117.0,-11.0,9.0,2.0,370
-117.0,-11.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-114.0,-12.0,9.0,2.0,370
-116.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-115.0,-12.0,9.0,2.0,370
-118.0,-12.0,9.0,2.0,370
-116.0,-12.0,9.0,2.0,370
-116.0,-12.0,9.0,2.0,370
-116.0,-12.0,9.0,2.0,370
-116.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-116.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-113.0,-12.0,9.0,2.0,370
-116.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-115.0,-12.0,9.0,2.0,370
-118.0,-12.0,9.0,2.0,370
-116.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-113.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-114.0,-12.0,9.0,2.0,370
-114.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-115.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-116.0,-14.0,9.0,2.0,370
-115.0,-14.0,9.0,2.0,370
-117.0,-14.0,9.0,2.0,370
-117.0,-14.0,9.0,2.0,370
-115.0,-14.0,9.0,2.0,370
-117.0,-14.0,9.0,2.0,370
-116.0,-14.0,9.0,2.0,370
-117.0,-14.0,9.0,2.0,370
-117.0,-14.0,9.0,2.0,370
-119.0,-14.0,9.0,2.0,370
-115.0,-14.0,9.0,2.0,370
-117.0,-14.0,9.0,2.0,370
-115.0,-14.0,9.0,2.0,370
-114.0,-14.0,9.0,2.0,370
-117.0,-14.0,9.0,2.0,370
-116.0,-14.0,9.0,2.0,370
-113.0,-14.0,9.0,2.0,370
-101.0,-14.0,9.0,2.0,370
-112.0,-14.0,9.0,2.0,370
-114.0,-14.0,9.0,2.0,370
-117.0,-14.0,9.0,2.0,370
-117.0,-14.0,9.0,2.0,370
-117.0,-14.0,9.0,2.0,370
-117.0,-14.0,9.0,2.0,370
-115.0,-14.0,9.0,2.0,370
-116.0,-14.0,9.0,2.0,370
-118.0,-14.0,9.0,2.0,370
-116.0,-14.0,9.0,2.0,370
-118.0,-14.0,9.0,2.0,370
-116.0,-14.0,9.0,2.0,370
-116.0,-14.0,9.0,2.0,370
-116.0,-14.0,9.0,2.0,370
-118.0,-14.0,9.0,2.0,370
-115.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-116.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-116.0,-12.0,9.0,2.0,370
-113.0,-12.0,9.0,2.0,370
-114.0,-12.0,9.0,2.0,370
-115.0,-12.0,9.0,2.0,370
-114.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-113.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-118.0,-12.0,9.0,2.0,370
-118.0,-12.0,9.0,2.0,370
-116.0,-12.0,9.0,2.0,370
-116.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-115.0,-12.0,9.0,2.0,370
-116.0,-12.0,9.0,2.0,370
-113.0,-12.0,9.0,2.0,370
-118.0,-12.0,9.0,2.0,370
-113.0,-12.0,9.0,2.0,370
-116.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-113.0,-12.0,9.0,2.0,370
-113.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-115.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-117.0,-12.0,9.0,2.0,370
-116.0,-9.0,9.0,2.0,372
-114.0,-9.0,9.0,2.0,372
-116.0,-9.0,9.0,2.0,372
-117.0,-9.0,9.0,2.0,372
-116.0,-9.0,9.0,2.0,372
-117.0,-9.0,9.0,2.0,372
-117.0,-9.0,9.0,2.0,372
-116.0,-9.0,9.0,2.0,372
-118.0,-9.0,9.0,2.0,372
-116.0,-9.0,9.0,2.0,372
-113.0,-9.0,9.0,2.0,372
-116.0,-9.0,9.0,2.0,372
-119.0,-9.0,9.0,2.0,372
-117.0,-9.0,9.0,2.0,372
-116.0,-9.0,9.0,2.0,372
-116.0,-9.0,9.0,2.0,372
-115.0,-9.0,9.0,2.0,372
-115.0,-9.0,9.0,2.0,372
-115.0,-9.0,9.0,2.0,372
-116.0,-9.0,9.0,2.0,372
-116.0,-9.0,9.0,2.0,372
-116.0,-9.0,9.0,2.0,372
-115.0,-9.0,9.0,2.0,372
-116.0,-9.0,9.0,2.0,372
-113.0,-9.0,9.0,2.0,372
-118.0,-9.0,9.0,2.0,372
-117.0,-9.0,9.0,2.0,372
-117.0,-9.0,9.0,2.0,372
-117.0,-9.0,9.0,2.0,372
-117.0,-9.0,9.0,2.0,372
-116.0,-9.0,9.0,2.0,372
-117.0,-9.0,9.0,2.0,372
-117.0,-9.0,9.0,2.0,372
-113.0,-5.0,9.0,2.0,372
-117.0,-5.0,9.0,2.0,372
-118.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-114.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-113.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-114.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-117.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-118.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-117.0,-5.0,9.0,2.0,372
-117.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-114.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-113.0,-5.0,9.0,2.0,372
-113.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-113.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-113.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-113.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-118.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-113.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-112.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-114.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-118.0,-7.0,9.0,2.0,372
-118.0,-7.0,9.0,2.0,372
-113.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-117.0,-7.0,9.0,2.0,372
-111.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-118.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-118.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-114.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-117.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-117.0,-7.0,9.0,2.0,372
-117.0,-7.0,9.0,2.0,372
-117.0,-7.0,9.0,2.0,372
-114.0,-7.0,9.0,2.0,372
-117.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-117.0,-7.0,9.0,2.0,372
-114.0,-7.0,9.0,2.0,372
-114.0,-7.0,9.0,2.0,372
-113.0,-7.0,9.0,2.0,372
-114.0,-7.0,9.0,2.0,372
-114.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-117.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-118.0,-7.0,9.0,2.0,372
-114.0,-7.0,9.0,2.0,372
-113.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-117.0,-7.0,9.0,2.0,372
-114.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-113.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-118.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-117.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-117.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-119.0,-5.0,9.0,2.0,372
-114.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-114.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-113.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-118.0,-5.0,9.0,2.0,372
-118.0,-5.0,9.0,2.0,372
-117.0,-5.0,9.0,2.0,372
-117.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-117.0,-5.0,9.0,2.0,372
-117.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-114.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-114.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-114.0,-5.0,9.0,2.0,372
-117.0,-5.0,9.0,2.0,372
-113.0,-5.0,9.0,2.0,372
-114.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-114.0,-5.0,9.0,2.0,372
-117.0,-5.0,9.0,2.0,372
-118.0,-5.0,9.0,2.0,372
-113.0,-5.0,9.0,2.0,372
-114.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-117.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-117.0,-5.0,9.0,2.0,372
-114.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-117.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-115.0,-5.0,9.0,2.0,372
-116.0,-5.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-113.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-118.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-113.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-113.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-119.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-118.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-113.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-113.0,-7.0,9.0,2.0,372
-118.0,-7.0,9.0,2.0,372
-118.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-113.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-118.0,-7.0,9.0,2.0,372
-114.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-117.0,-7.0,9.0,2.0,372
-113.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-114.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-117.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-118.0,-7.0,9.0,2.0,372
-114.0,-7.0,9.0,2.0,372
-118.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-113.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-114.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-113.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-118.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-113.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-118.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-118.0,-6.0,9.0,2.0,372
-118.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-115.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-113.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-113.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-118.0,-7.0,9.0,2.0,372
-117.0,-7.0,9.0,2.0,372
-114.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-114.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-117.0,-7.0,9.0,2.0,372
-117.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-117.0,-7.0,9.0,2.0,372
-118.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-114.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-118.0,-7.0,9.0,2.0,372
-113.0,-7.0,9.0,2.0,372
-117.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-113.0,-7.0,9.0,2.0,372
-113.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-114.0,-7.0,9.0,2.0,372
-118.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-117.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-114.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-113.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-113.0,-7.0,9.0,2.0,372
-117.0,-7.0,9.0,2.0,372
-117.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-118.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-116.0,-7.0,9.0,2.0,372
-115.0,-7.0,9.0,2.0,372
-118.0,-7.0,9.0,2.0,372
-113.0,-7.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-113.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
-116.0,-6.0,9.0,2.0,372
-113.0,-6.0,9.0,2.0,372
-117.0,-6.0,9.0,2.0,372
-114.0,-6.0,9.0,2.0,372
