feature,label,true_x,true_y
[-0.67815375 -0.6998246  -0.71017605  0.33469427  0.9166667   0.16666667],3,45.264,11.808
[-0.69578475 -0.71383166 -0.72034585  0.30261874  0.9166667   0.16666667],3,45.264,11.808
[-0.67838013 -0.7033308  -0.6911731   0.36688715  0.9166667   0.16666667],3,45.264,11.808
[-0.6812201  -0.71721137 -0.68037033  0.4084882   0.9166667   0.16666667],3,45.264,11.808
[-0.692242   -0.7244435  -0.6881907   0.40719843  0.9166667   0.16666667],3,45.264,11.808
[-0.70431495 -0.7143496  -0.7098656   0.3661582   0.9166667   0.16666667],3,45.264,11.808
[-0.69698846 -0.75698733 -0.6927443   0.08409259  0.9166667   0.16666667],3,45.264,11.808
[-0.68597305 -0.7040919  -0.7014973   0.31742895  0.9166667   0.16666667],3,45.264,11.808
[-0.6893505  -0.72168225 -0.6913745   0.29699597  0.9166667   0.16666667],3,45.264,11.808
[-0.710553   -0.70171076 -0.696664    0.32188454  0.9166667   0.16666667],3,45.264,11.808
[-0.6954333  -0.6908531  -0.7103928   0.35405332  0.9166667   0.16666667],3,45.264,11.808
[-0.69688064 -0.7212992  -0.6958813   0.27827418  0.9166667   0.16666667],3,45.264,11.808
[-0.70284903 -0.7116334  -0.7097288   0.18775126  0.9166667   0.16666667],3,45.264,11.808
[-0.69072723 -0.71081275 -0.72182596  0.33279806  0.9166667   0.16666667],3,45.264,11.808
[-0.6792763  -0.70653456 -0.70336044  0.26586953  0.9166667   0.16666667],3,45.264,11.808
[-0.7054309  -0.7250587  -0.7103207   0.21198583  0.9166667   0.16666667],3,45.264,11.808
[-0.70921737 -0.7114673  -0.7201736   0.20258598  0.9166667   0.16666667],3,45.264,11.808
[-0.7025637  -0.6999909  -0.7116541   0.22110058  0.9166667   0.16666667],3,45.264,11.808
[-0.70323205 -0.71361864 -0.72132325  0.33617723  0.9166667   0.16666667],3,45.264,11.808
[-0.7007277  -0.72537154 -0.6909955   0.26729864  0.9166667   0.16666667],3,45.264,11.808
[-0.74093574 -0.74657845 -0.7395308   0.32991087  0.9166667   0.16666667],3,45.264,11.808
[-0.6957467  -0.69245917 -0.69178414  0.3617205   0.9166667   0.16666667],3,45.264,11.808
[-0.70126873 -0.7121499  -0.73596483  0.359909    0.9166667   0.16666667],3,45.264,11.808
[-0.69142073 -0.70496154 -0.70353514  0.367789    0.9166667   0.16666667],3,45.264,11.808
[-0.6614849  -0.70248187 -0.69950205  0.18636858  0.9166667   0.16666667],3,45.264,11.808
[-0.71581507 -0.72024477 -0.7100633   0.21955647  0.9166667   0.16666667],3,45.264,11.808
[-0.68392843 -0.6805012  -0.67847645  0.4206938   0.9166667   0.16666667],3,45.264,11.808
[-0.67836136 -0.70556843 -0.6850861   0.23692322  0.9166667   0.16666667],3,45.264,11.808
[-0.68931353 -0.7307394  -0.73293364  0.24624602  0.9166667   0.16666667],3,45.264,11.808
[-0.6891688  -0.707906   -0.6782384   0.40916723  0.9166667   0.16666667],3,45.264,11.808
[-0.697453   -0.7246244  -0.69855326  0.3148677   0.9166667   0.16666667],3,45.264,11.808
[-0.6722495  -0.6911272  -0.69124585  0.3416667   0.9166667   0.16666667],3,45.264,11.808
[-0.67906237 -0.70400554 -0.71526146  0.2855434   0.9166667   0.16666667],3,45.264,11.808
[-0.6951761  -0.7308449  -0.7328051   0.23208198  0.9166667   0.16666667],3,45.264,11.808
[-0.6902789  -0.68986845 -0.6897009   0.4188327   0.9166667   0.16666667],3,45.264,11.808
[-0.6812427  -0.6957503  -0.6793098   0.45068496  0.9166667   0.16666667],3,45.264,11.808
[-0.73700434 -0.7038603  -0.7130635   0.21373412  0.9166667   0.16666667],3,45.264,11.808
[-0.6926191  -0.7030727  -0.7084351   0.28719744  0.9166667   0.16666667],3,45.264,11.808
[-0.71103984 -0.6853351  -0.6993722   0.30076757  0.9166667   0.16666667],3,45.264,11.808
[-0.7016044  -0.7091496  -0.71976346  0.37679955  0.9166667   0.16666667],3,45.264,11.808
[-0.68670094 -0.66355866 -0.66035527  0.35988605  0.9166667   0.16666667],3,45.264,11.808
[-0.7054968  -0.7224233  -0.7141162   0.34660396  0.9166667   0.16666667],3,45.264,11.808
[-0.69034    -0.6935911  -0.6724358   0.3786987   0.9166667   0.16666667],3,45.264,11.808
[-0.7014906  -0.7045107  -0.6903646   0.366199    0.9166667   0.16666667],3,45.264,11.808
[-0.6971546  -0.71162975 -0.6907776   0.32497743  0.9166667   0.16666667],3,45.264,11.808
[-0.6815084  -0.73384523 -0.66643417  0.45698988  0.9166667   0.16666667],3,45.264,11.808
[-0.6959052  -0.7139901  -0.711108    0.2153125   0.9166667   0.16666667],3,45.264,11.808
[-0.69019145 -0.71857536 -0.6783175   0.36358464  0.9166667   0.16666667],3,45.264,11.808
[-0.683327   -0.70022655 -0.73600954  0.38684788  0.9166667   0.16666667],3,45.264,11.808
[-0.70561576 -0.7268352  -0.72553664  0.19430198  0.9166667   0.16666667],3,45.264,11.808
[-0.6858029  -0.7058242  -0.69331616  0.25354445  0.9166667   0.16666667],3,45.264,11.808
[-0.7239186  -0.70611095 -0.7223288   0.3974899   0.9166667   0.16666667],3,45.264,11.808
[-0.6775645  -0.69463444 -0.6840833   0.42885196  0.9166667   0.16666667],3,45.264,11.808
[-0.6837241  -0.71081483 -0.66980267  0.3329152   0.9166667   0.16666667],3,45.264,11.808
[-0.7124532  -0.7125212  -0.70268166  0.26500523  0.9166667   0.16666667],3,45.264,11.808
[-0.6862094  -0.7173719  -0.69657844  0.2995239   0.9166667   0.16666667],3,45.264,11.808
[-0.71353924 -0.7046161  -0.734273    0.3201978   0.9166667   0.16666667],3,45.264,11.808
[-0.7018847  -0.70338804 -0.7159503   0.29075015  0.9166667   0.16666667],3,45.264,11.808
[-0.70677596 -0.70512027 -0.7011377   0.18510391  0.9166667   0.16666667],3,45.264,11.808
[-0.65689284 -0.6943828  -0.6945374   0.39051706  0.9166667   0.16666667],3,45.264,11.808
[-0.686413   -0.7123443  -0.6954092   0.29935837  0.9166667   0.16666667],3,45.264,11.808
[-0.6940012  -0.7270721  -0.6959527   0.23699379  0.9166667   0.16666667],3,45.264,11.808
[-0.6938634  -0.71372765 -0.6534318   0.43659943  0.9166667   0.16666667],3,45.264,11.808
[-0.6560934  -0.732627   -0.6734626   0.43828732  0.9166667   0.16666667],3,45.264,11.808
[-0.7065999  -0.704439   -0.6992804   0.20931906  0.9166667   0.16666667],3,45.264,11.808
[-0.68600684 -0.735871   -0.68940806  0.11296406  0.9166667   0.16666667],3,45.264,11.808
[-0.68637955 -0.7404251  -0.70853144  0.26588506  0.9166667   0.16666667],3,45.264,11.808
[-0.6851089  -0.70041525 -0.7106671   0.30022606  0.9166667   0.16666667],3,45.264,11.808
[-0.688705   -0.7038302  -0.69168013  0.36709338  0.9166667   0.16666667],3,45.264,11.808
[-0.6893814  -0.72819895 -0.7063938   0.29533193  0.9166667   0.16666667],3,45.264,11.808
[-0.68555254 -0.68552685 -0.690816    0.3422576   0.9166667   0.16666667],3,45.264,11.808
[-0.69340575 -0.7170027  -0.70383644  0.23608534  0.9166667   0.16666667],3,45.264,11.808
[-0.6793746  -0.6831904  -0.7156562   0.38176933  0.9166667   0.16666667],3,45.264,11.808
[-0.6774283  -0.69435924 -0.6751008   0.38526767  0.9166667   0.16666667],3,45.264,11.808
[-0.66316086 -0.661675   -0.6682303   0.24534371  0.9166667   0.16666667],3,45.264,11.808
[-0.68802834 -0.69228226 -0.6871315   0.34938642  0.9166667   0.16666667],3,45.264,11.808
[-0.7150557  -0.7267161  -0.70972574  0.3288953   0.9166667   0.16666667],3,45.264,11.808
[-0.6807661  -0.7087777  -0.6685248   0.38025504  0.9166667   0.16666667],3,45.264,11.808
[-0.6886447  -0.70324844 -0.6620682   0.46308005  0.9166667   0.16666667],3,45.264,11.808
[-0.66792625 -0.6884477  -0.67408884  0.33510906  0.9166667   0.16666667],3,45.264,11.808
[-0.6596383  -0.67992103 -0.69407356  0.3533723   0.9166667   0.16666667],3,45.264,11.808
[-0.67859477 -0.71312994 -0.6986624   0.38907257  0.9166667   0.16666667],3,45.264,11.808
[-0.69788706 -0.7119293  -0.704884    0.26824984  0.9166667   0.16666667],3,45.264,11.808
[-0.67258805 -0.69854534 -0.7114135   0.36642826  0.9166667   0.16666667],3,45.264,11.808
[-0.7277824  -0.71835726 -0.71734655  0.30793965  0.9166667   0.16666667],3,45.264,11.808
[-0.6729036  -0.68804055 -0.66929954  0.35691363  0.9166667   0.16666667],3,45.264,11.808
[-0.6767405  -0.71529037 -0.7023702   0.25354698  0.9166667   0.16666667],3,45.264,11.808
[-0.6946329  -0.7111596  -0.696488    0.21407604  0.9166667   0.16666667],3,45.264,11.808
[-0.7061237  -0.7261272  -0.7355228   0.2610754   0.9166667   0.16666667],3,45.264,11.808
[-0.70997    -0.70274466 -0.69849014  0.29158938  0.9166667   0.16666667],3,45.264,11.808
[-0.68664104 -0.7023247  -0.67897725  0.48356116  0.9166667   0.16666667],3,45.264,11.808
[-0.6935972  -0.7192383  -0.69500685  0.3328161   0.9166667   0.16666667],3,45.264,11.808
[-0.6865748  -0.69638425 -0.69927293  0.46240902  0.9166667   0.16666667],3,45.264,11.808
[-0.70731246 -0.67827696 -0.6901911   0.3180419   0.9166667   0.16666667],3,45.264,11.808
[-0.70940596 -0.7123086  -0.71700174  0.30185887  0.9166667   0.16666667],3,45.264,11.808
[-0.695818   -0.71692395 -0.7155707   0.34299895  0.9166667   0.16666667],3,45.264,11.808
[-0.680371   -0.693907   -0.71365124  0.40067354  0.9166667   0.16666667],3,45.264,11.808
[-0.6898407  -0.7253407  -0.7192485   0.25229982  0.9166667   0.16666667],3,45.264,11.808
[-0.68350095 -0.72149014 -0.6930178   0.35679984  0.9166667   0.16666667],3,45.264,11.808
[-0.68283707 -0.6991061  -0.7082496   0.34099078  0.9166667   0.16666667],3,45.264,11.808
[-0.6970096  -0.7106551  -0.7314241   0.3009289   0.9166667   0.16666667],3,45.264,11.808
[-0.68401885 -0.69701415 -0.6980156   0.39406675  0.9166667   0.16666667],3,45.264,11.808
[-0.71581656 -0.74807626 -0.7166052   0.27306673  0.9166667   0.16666667],3,45.264,11.808
[-0.69698614 -0.6946076  -0.70720404  0.40355697  0.9166667   0.16666667],3,45.264,11.808
[-0.69293714 -0.707402   -0.6920273   0.24706636  0.9166667   0.16666667],3,45.264,11.808
[-0.6793815  -0.70553476 -0.7244314   0.3325498   0.9166667   0.16666667],3,45.264,11.808
[-0.6837164  -0.72499764 -0.69868594  0.23388658  0.9166667   0.16666667],3,45.264,11.808
[-0.7010496  -0.7270941  -0.7308125   0.33862072  0.9166667   0.16666667],3,45.264,11.808
[-0.7016278  -0.729924   -0.71943206  0.29558584  0.9166667   0.16666667],3,45.264,11.808
[-0.6858576  -0.69179696 -0.674767    0.38556975  0.9166667   0.16666667],3,45.264,11.808
[-0.7104514  -0.7284699  -0.6996222   0.20085354  0.9166667   0.16666667],3,45.264,11.808
[-0.6890332  -0.7044226  -0.7113249   0.29753992  0.9166667   0.16666667],3,45.264,11.808
[-0.6823095  -0.7159233  -0.7009069   0.28041786  0.9166667   0.16666667],3,45.264,11.808
[-0.7064717  -0.7213274  -0.72108614  0.26848152  0.9166667   0.16666667],3,45.264,11.808
[-0.6757124  -0.7270842  -0.71912575  0.32074663  0.9166667   0.16666667],3,45.264,11.808
[-0.7236738  -0.7154057  -0.68396777  0.31648824  0.9166667   0.16666667],3,45.264,11.808
[-0.7038013  -0.7150693  -0.71971834  0.25671387  0.9166667   0.16666667],3,45.264,11.808
[-0.6734986  -0.70619476 -0.6687135   0.3667206   0.9166667   0.16666667],3,45.264,11.808
[-0.68691784 -0.7002855  -0.6760431   0.35100093  0.9166667   0.16666667],3,45.264,11.808
[-0.6856726  -0.7156002  -0.712643    0.33044457  0.9166667   0.16666667],3,45.264,11.808
[-0.68599457 -0.71441364 -0.71059847  0.32638028  0.9166667   0.16666667],3,45.264,11.808
[-0.7141502  -0.71524364 -0.67998546  0.24001451  0.9166667   0.16666667],3,45.264,11.808
[-0.70635813 -0.710136   -0.7164203   0.33195108  0.9166667   0.16666667],3,45.264,11.808
[-0.7000445  -0.7253413  -0.6853132   0.34082913  0.9166667   0.16666667],3,45.264,11.808
[-0.6898057  -0.7171075  -0.6949274   0.42924815  0.9166667   0.16666667],3,45.264,11.808
[-0.71995795 -0.7494958  -0.6950576   0.27294385  0.9166667   0.16666667],3,45.264,11.808
[-0.7038162  -0.72678405 -0.69174695  0.42486623  0.9166667   0.16666667],3,45.264,11.808
[-0.6825475  -0.6979282  -0.69844913  0.26339358  0.9166667   0.16666667],3,45.264,11.808
[-0.6883147  -0.72460914 -0.70253146  0.31938344  0.9166667   0.16666667],3,45.264,11.808
[-0.6833323  -0.7103155  -0.678908    0.34605324  0.9166667   0.16666667],3,45.264,11.808
[-0.71027076 -0.70397615 -0.73630106  0.29877755  0.9166667   0.16666667],3,45.264,11.808
[-0.6826572  -0.67993575 -0.6992084   0.21226971  0.9166667   0.16666667],3,45.264,11.808
[-0.69540924 -0.7256814  -0.74419665  0.0646169   0.9166667   0.16666667],3,45.264,11.808
[-0.66899645 -0.6860609  -0.70643264  0.29222134  0.9166667   0.16666667],3,45.264,11.808
[-0.70687544 -0.70195043 -0.7222897   0.29415008  0.9166667   0.16666667],3,45.264,11.808
[-0.6463343  -0.639248   -0.65142816  0.38213393  0.9166667   0.16666667],4,55.965,11.685
[-0.62651837 -0.60814613 -0.6277478   0.34139377  0.9166667   0.16666667],4,55.965,11.685
[-0.6306541  -0.62258106 -0.6250784   0.3826445   0.9166667   0.16666667],4,55.965,11.685
[-0.6245145  -0.6382857  -0.6253614   0.41355062  0.9166667   0.16666667],4,55.965,11.685
[-0.6214997  -0.63187593 -0.6259256   0.43535691  0.9166667   0.16666667],4,55.965,11.685
[-0.6455853  -0.6547322  -0.6284902   0.26292303  0.9166667   0.16666667],4,55.965,11.685
[-0.64190924 -0.6516036  -0.61954784  0.4742142   0.9166667   0.16666667],4,55.965,11.685
[-0.6286043  -0.6500298  -0.6350332   0.3440961   0.9166667   0.16666667],4,55.965,11.685
[-0.61014915 -0.61938375 -0.6141207   0.38931486  0.9166667   0.16666667],4,55.965,11.685
[-0.6358081  -0.6322708  -0.66302747  0.50787765  0.9166667   0.16666667],4,55.965,11.685
[-0.6263752  -0.6333389  -0.63451236  0.4943122   0.9166667   0.16666667],4,55.965,11.685
[-0.6173307  -0.6329072  -0.65878755  0.42661312  0.9166667   0.16666667],4,55.965,11.685
[-0.62618446 -0.6196309  -0.6553907   0.24971353  0.9166667   0.16666667],4,55.965,11.685
[-0.6183777  -0.6233623  -0.6272518   0.2907687   0.9166667   0.16666667],4,55.965,11.685
[-0.6427496  -0.643888   -0.626328    0.46023965  0.9166667   0.16666667],4,55.965,11.685
[-0.640538   -0.63929427 -0.6348215   0.29536334  0.9166667   0.16666667],4,55.965,11.685
[-0.634149   -0.63288844 -0.62862825  0.3889579   0.9166667   0.16666667],4,55.965,11.685
[-0.63687587 -0.6325474  -0.6365763   0.41355318  0.9166667   0.16666667],4,55.965,11.685
[-0.6346375  -0.6462701  -0.6490143   0.4099188   0.9166667   0.16666667],4,55.965,11.685
[-0.64014125 -0.67110765 -0.6443605   0.34599555  0.9166667   0.16666667],4,55.965,11.685
[-0.63790625 -0.6452263  -0.64744586  0.36474583  0.9166667   0.16666667],4,55.965,11.685
[-0.61655086 -0.6304628  -0.62381375  0.4656517   0.9166667   0.16666667],4,55.965,11.685
[-0.610092   -0.6223363  -0.6252994   0.46791247  0.9166667   0.16666667],4,55.965,11.685
[-0.63333017 -0.6407207  -0.640083    0.34898764  0.9166667   0.16666667],4,55.965,11.685
[-0.6124258  -0.6370418  -0.6224623   0.46734712  0.9166667   0.16666667],4,55.965,11.685
[-0.6249919  -0.6448921  -0.61602724  0.40755635  0.9166667   0.16666667],4,55.965,11.685
[-0.6138756  -0.626074   -0.62442344  0.4291539   0.9166667   0.16666667],4,55.965,11.685
[-0.6143321  -0.63902473 -0.63411707  0.44660658  0.9166667   0.16666667],4,55.965,11.685
[-0.59866476 -0.6198413  -0.59926933  0.45342267  0.9166667   0.16666667],4,55.965,11.685
[-0.63360125 -0.6294465  -0.6369782   0.3560621   0.9166667   0.16666667],4,55.965,11.685
[-0.6267222  -0.642162   -0.6354743   0.31643492  0.9166667   0.16666667],4,55.965,11.685
[-0.6444974  -0.63655084 -0.63081557  0.363946    0.9166667   0.16666667],4,55.965,11.685
[-0.65624154 -0.6279837  -0.627777    0.45177075  0.9166667   0.16666667],4,55.965,11.685
[-0.61626613 -0.64110965 -0.61883676  0.41403642  0.9166667   0.16666667],4,55.965,11.685
[-0.62974614 -0.64731705 -0.64355105  0.3724227   0.9166667   0.16666667],4,55.965,11.685
[-0.6385008  -0.63945484 -0.65042275  0.33293808  0.9166667   0.16666667],4,55.965,11.685
[-0.6275441  -0.62477034 -0.6414125   0.3596344   0.9166667   0.16666667],4,55.965,11.685
[-0.6206301  -0.65324664 -0.6375345   0.36121613  0.9166667   0.16666667],4,55.965,11.685
[-0.6308108  -0.6258817  -0.6330067   0.35513952  0.9166667   0.16666667],4,55.965,11.685
[-0.6502476  -0.6280916  -0.6395266   0.40216482  0.9166667   0.16666667],4,55.965,11.685
[-0.61322886 -0.6144545  -0.65329957  0.34336898  0.9166667   0.16666667],4,55.965,11.685
[-0.6585788  -0.63350457 -0.63652474  0.35810056  0.9166667   0.16666667],4,55.965,11.685
[-0.63746995 -0.65211874 -0.6415152   0.38134044  0.9166667   0.16666667],4,55.965,11.685
[-0.62575173 -0.6280032  -0.6297305   0.4009333   0.9166667   0.16666667],4,55.965,11.685
[-0.6374924  -0.63918656 -0.62849253  0.46017116  0.9166667   0.16666667],4,55.965,11.685
[-0.57782    -0.5857031  -0.63049585  0.5078153   0.9166667   0.16666667],4,55.965,11.685
[-0.65304935 -0.6475548  -0.65216184  0.41621983  0.9166667   0.16666667],4,55.965,11.685
[-0.6337236  -0.64652514 -0.641386    0.3063612   0.9166667   0.16666667],4,55.965,11.685
[-0.6093705  -0.62316984 -0.6077724   0.3804006   0.9166667   0.16666667],4,55.965,11.685
[-0.626426   -0.6008145  -0.6349761   0.35438392  0.9166667   0.16666667],4,55.965,11.685
[-0.62767744 -0.6607472  -0.66367203  0.22215481  0.9166667   0.16666667],4,55.965,11.685
[-0.6430547  -0.6245515  -0.62829727  0.4553985   0.9166667   0.16666667],4,55.965,11.685
[-0.6192472  -0.6263588  -0.608221    0.43079993  0.9166667   0.16666667],4,55.965,11.685
[-0.6184338  -0.6189161  -0.6085437   0.48283955  0.9166667   0.16666667],4,55.965,11.685
[-0.6264329  -0.63946515 -0.61425173  0.29685348  0.9166667   0.16666667],4,55.965,11.685
[-0.60339874 -0.5925636  -0.61850744  0.33454743  0.9166667   0.16666667],4,55.965,11.685
[-0.62045974 -0.6448013  -0.6310381   0.47682774  0.9166667   0.16666667],4,55.965,11.685
[-0.63937104 -0.6473561  -0.6407658   0.38860044  0.9166667   0.16666667],4,55.965,11.685
[-0.65570086 -0.632869   -0.6297005   0.3338647   0.9166667   0.16666667],4,55.965,11.685
[-0.62649083 -0.6404322  -0.6235564   0.4349334   0.9166667   0.16666667],4,55.965,11.685
[-0.6256127  -0.62846535 -0.6495273   0.39538506  0.9166667   0.16666667],4,55.965,11.685
[-0.63014126 -0.63682055 -0.62234503  0.5024718   0.9166667   0.16666667],4,55.965,11.685
[-0.62863004 -0.63425076 -0.63721186  0.30709335  0.9166667   0.16666667],4,55.965,11.685
[-0.6379649  -0.6556677  -0.6307854   0.4319616   0.9166667   0.16666667],4,55.965,11.685
[-0.6539337  -0.6218529  -0.63518727  0.46526077  0.9166667   0.16666667],4,55.965,11.685
[-0.6241991  -0.6476057  -0.64256227  0.40633097  0.9166667   0.16666667],4,55.965,11.685
[-0.6059737  -0.64281535 -0.62616545  0.38775906  0.9166667   0.16666667],4,55.965,11.685
[-0.6362589  -0.6413533  -0.639348    0.4526036   0.9166667   0.16666667],4,55.965,11.685
[-0.6391331  -0.654163   -0.6610053   0.3570816   0.9166667   0.16666667],4,55.965,11.685
[-0.61402845 -0.61303926 -0.6235061   0.44961467  0.9166667   0.16666667],4,55.965,11.685
[-0.61728466 -0.6332995  -0.6490334   0.43818152  0.9166667   0.16666667],4,55.965,11.685
[-0.6251371  -0.63308513 -0.64628875  0.4184893   0.9166667   0.16666667],4,55.965,11.685
[-0.64704996 -0.6605035  -0.65615976  0.39075714  0.9166667   0.16666667],4,55.965,11.685
[-0.6323658  -0.6420439  -0.6406178   0.3810273   0.9166667   0.16666667],4,55.965,11.685
[-0.6149577  -0.6474763  -0.6256033   0.42019394  0.9166667   0.16666667],4,55.965,11.685
[-0.6305698  -0.63206017 -0.65082324  0.45540804  0.9166667   0.16666667],4,55.965,11.685
[-0.64122766 -0.6608216  -0.65417284  0.4101481   0.9166667   0.16666667],4,55.965,11.685
[-0.6243425  -0.6283346  -0.6311289   0.38717237  0.9166667   0.16666667],4,55.965,11.685
[-0.62832415 -0.63260305 -0.62464356  0.4829759   0.9166667   0.16666667],4,55.965,11.685
[-0.6404518  -0.6488698  -0.64651656  0.30841658  0.9166667   0.16666667],4,55.965,11.685
[-0.62206525 -0.6411222  -0.5977417   0.46590936  0.9166667   0.16666667],4,55.965,11.685
[-0.6419353  -0.63685143 -0.6472888   0.46169212  0.9166667   0.16666667],4,55.965,11.685
[-0.62465847 -0.6303936  -0.61919767  0.29878837  0.9166667   0.16666667],4,55.965,11.685
[-0.6312504  -0.6490643  -0.6386574   0.40137357  0.9166667   0.16666667],4,55.965,11.685
[-0.62795776 -0.65077966 -0.634244    0.4468554   0.9166667   0.16666667],4,55.965,11.685
