realtime_average_rssi,average_rssi,rssi_variance,snr,median_rssi,mode_rssi,rssi_skewness,rssi_kurtosis,sf,tp,location_id,idx,Area,PLM_RSSI,residual
-111.37228370316926,-110.0,1.4002482659469524,5.0,-111.3661774848684,-114.58293530828988,-0.3771218768992982,0.4135194115463076,11.0,2,56,4.0,1,-109.3267208565007,-2.0455628466685596
-111.31335477237906,-110.0,1.9590279490429752,5.0,-110.98084700567608,-116.74726011303687,-1.858590629710675,5.568796255461693,11.0,2,56,4.0,1,-109.3267208565007,-1.9866339158783575
-111.11118017823836,-110.0,1.6481377693717412,5.0,-110.9892966163535,-114.94252936591528,-0.5923964289279906,1.340626292647745,11.0,2,56,4.0,1,-109.3267208565007,-1.784459321737657
-111.0439910158892,-110.0,1.385535994382281,4.0,-110.9924559326672,-113.95600634871394,-0.5786301343437001,0.5317994774227182,11.0,2,56,4.0,1,-109.3267208565007,-1.7172701593885051
-111.20490526007325,-110.0,1.2881129491303551,4.0,-111.22104399945728,-113.26874368988506,0.1957213595669706,-0.2996057143591866,11.0,2,56,4.0,1,-109.3267208565007,-1.878184403572547
-111.04409110502108,-110.0,1.3638520825941696,4.0,-111.03537058475465,-113.17614146862152,0.1791871607515052,-0.0882916324748799,11.0,2,56,4.0,1,-109.3267208565007,-1.717370248520382
-111.14535961430543,-110.0,0.9504139646700326,4.0,-111.15678966568989,-113.14754969950212,0.006418599072592,-0.5188080878551529,11.0,2,56,4.0,1,-109.3267208565007,-1.8186387578047345
-110.95938898212556,-110.0,1.3912797835670396,4.0,-111.02811167448468,-112.80236539974013,1.0020058596993868,2.0376407758436907,11.0,2,56,4.0,1,-109.3267208565007,-1.6326681256248605
-110.86589009117516,-110.0,1.0963743557984793,4.0,-111.035840550721,-112.40777203884716,0.6042444924954576,-0.0007969998877235,11.0,2,56,4.0,1,-109.3267208565007,-1.5391692346744605
-111.03359604825492,-110.0,1.2685361051740238,4.0,-110.8000302229296,-113.82117028714104,-0.349919937338834,0.4365385589969652,11.0,2,56,4.0,1,-109.3267208565007,-1.7068751917542215
-110.86103113879123,-110.0,1.5538615953579271,4.0,-111.20398695133574,-112.99215343824088,0.4456396331917083,-0.753941483229668,11.0,2,56,4.0,1,-109.3267208565007,-1.5343102822905337
-110.91902369589349,-110.0,1.3081379954128802,4.0,-110.66764763039382,-114.00107417938264,-0.3813138802823836,1.066955882108005,11.0,2,56,4.0,1,-109.3267208565007,-1.5923028393927865
-111.24705630014712,-110.0,1.5020822251806485,4.0,-111.28338849911158,-113.56456021766957,0.3262778893618537,-0.0420722685709584,11.0,2,56,4.0,1,-109.3267208565007,-1.9203354436464224
-111.16186573381256,-110.0,0.8827692735264382,4.0,-110.95862131639336,-112.98191030915156,0.0698991709043729,-0.5802742056542263,11.0,2,56,4.0,1,-109.3267208565007,-1.835144877311862
-111.08233665311182,-110.0,0.8014954745307986,4.0,-111.02035130585396,-113.48592755163853,-0.5343850882289687,0.3146172429193163,11.0,2,56,4.0,1,-109.3267208565007,-1.7556157966111243
-111.08972457044078,-110.0,1.833099156101424,4.0,-111.13660055050768,-114.71550436556566,0.1716245482795233,1.1382564449518244,11.0,2,56,4.0,1,-109.3267208565007,-1.7630037139400798
-111.1680047818458,-110.0,1.734261093076814,4.0,-111.16705765479487,-114.41681417331404,-0.6195600672028713,0.4579874703537405,11.0,2,56,4.0,1,-109.3267208565007,-1.8412839253450954
-111.10104806749456,-110.0,1.005345764713794,4.0,-111.1411752470853,-113.43036737601412,-0.2424282631442568,-0.2670760622370309,11.0,2,56,4.0,1,-109.3267208565007,-1.7743272109938601
-110.98171178622498,-110.0,1.0399738382301849,4.0,-110.9723545222994,-114.02199572355131,-0.6046008446126736,0.901783111750866,11.0,2,56,4.0,1,-109.3267208565007,-1.6549909297242777
-111.14678641039905,-110.0,1.2628775943998791,4.0,-111.115068603927,-114.61980310517936,-0.5367410451056815,1.5298894222402155,11.0,2,56,4.0,1,-109.3267208565007,-1.8200655538983455
-111.2053244757913,-110.0,1.317346433714608,4.0,-111.24147137571052,-113.49029653272146,0.559694858114174,0.7643131275191011,11.0,2,56,4.0,1,-109.3267208565007,-1.878603619290601
-111.06451540886133,-110.0,1.4267272730551943,4.0,-111.14439954318108,-114.17211395412713,-0.2762254094280008,0.5422048616558297,11.0,2,56,4.0,1,-109.3267208565007,-1.7377945523606257
-111.07472489002258,-110.0,0.6893863630798653,4.0,-111.13904673952112,-113.21078270711564,0.1176135657903324,1.1692194825034492,11.0,2,56,4.0,1,-109.3267208565007,-1.7480040335218803
-111.05065706049264,-110.0,0.8728436570528466,4.0,-111.01189918270198,-113.17261958062215,-0.1791070733608517,-0.3082466924415588,11.0,2,56,4.0,1,-109.3267208565007,-1.72393620399194
-110.98220172237208,-110.0,1.5777942275095884,4.0,-111.28401152605628,-112.61482767180642,1.272644680775614,1.129218980265415,11.0,2,56,4.0,1,-109.3267208565007,-1.6554808658713824
-111.17007281523033,-110.0,1.1604409150358437,4.0,-111.18491597951304,-113.03002598337798,-0.0319347085863769,-1.0569164518600638,11.0,2,56,4.0,1,-109.3267208565007,-1.8433519587296274
-110.9021919484678,-110.0,1.5592581260878895,4.0,-110.68852649609488,-113.60499117541038,-0.0944391334636239,-0.2307530738119845,11.0,2,56,4.0,1,-109.3267208565007,-1.5754710919671027
-111.2722153010477,-110.0,1.1664852032690105,4.0,-111.0084142428149,-113.86805414432686,-0.3067626278999016,-0.1752414052594684,11.0,2,56,4.0,1,-109.3267208565007,-1.9454944445469948
-110.7692456766489,-110.0,0.8008046334049355,4.0,-110.7963938991752,-112.64402028674978,0.4853991312808245,0.415357937144293,11.0,2,56,4.0,1,-109.3267208565007,-1.4425248201481935
-111.1274783833708,-110.0,0.6222085980131712,4.0,-111.06716951648748,-112.4907359479308,-0.0354649180867379,-0.7401922281283588,11.0,2,56,4.0,1,-109.3267208565007,-1.8007575268701004
-111.0769511794328,-110.0,1.7189159966977066,4.0,-111.18970944451684,-113.859787609509,0.2679971540893601,-0.2272095408313137,11.0,2,56,4.0,1,-109.3267208565007,-1.7502303229320972
-111.20653076612716,-110.0,1.3673188930295497,4.0,-111.31217876743756,-113.5530867361139,-0.0398095923454999,-0.1878780088970724,11.0,2,56,4.0,1,-109.3267208565007,-1.8798099096264593
-110.86815557655068,-110.0,0.8001844249195437,4.0,-110.7995651754887,-113.0354447784256,-0.2916245506731353,0.6032380411018332,11.0,2,56,4.0,1,-109.3267208565007,-1.5414347200499776
-111.34637509337604,-110.0,1.4909435529408104,4.0,-111.39015941630508,-114.48409888995508,-0.0869408770720453,0.8645325953194356,11.0,2,56,4.0,1,-109.3267208565007,-2.01965423687534
-110.8964162234049,-110.0,1.2650477395326525,4.0,-110.9250267531175,-113.17552715007189,-0.1628872563591752,-0.3860596423414559,11.0,2,56,4.0,1,-109.3267208565007,-1.5696953669041989
-111.13912837692232,-110.0,1.2697464366246776,4.0,-110.9459115237929,-113.21822609907744,-0.0377580707624002,-0.2299490717508794,11.0,2,56,4.0,1,-109.3267208565007,-1.8124075204216155
-110.98521275177438,-110.0,1.067287031167896,4.0,-111.0127937241696,-112.9793742012126,0.2230105325192785,-0.3635809046134715,11.0,2,56,4.0,1,-109.3267208565007,-1.6584918952736842
-110.993132077288,-110.0,1.630261084691906,4.0,-110.72031104856386,-114.33773785275172,-0.5687827920754537,-0.1037982855307335,11.0,2,56,4.0,1,-109.3267208565007,-1.666411220787296
-110.76478119451116,-110.0,0.9280146690791182,4.0,-110.91063672414695,-112.23302507117364,0.96542051862482,1.388678405529134,11.0,2,56,4.0,1,-109.3267208565007,-1.4380603380104588
-111.0244998172398,-110.0,1.333024824433006,4.0,-111.22014880773584,-113.04646160139175,0.650304468838993,1.1191745058736724,11.0,2,56,4.0,1,-109.3267208565007,-1.6977789607391003
-111.0154241626162,-110.0,1.3739912512612824,4.0,-111.02198929669277,-112.88174127864136,0.2053073342609546,-0.6568554418667008,11.0,2,56,4.0,1,-109.3267208565007,-1.6887033061154995
-111.02859421328549,-110.0,0.7742889017672834,4.0,-111.18454446335409,-113.1664688203036,0.1099818995652458,0.5016831621932565,11.0,2,56,4.0,1,-109.3267208565007,-1.7018733567847875
-111.08650433456393,-110.0,0.9500936659369116,4.0,-111.00501642182536,-112.49957997815464,0.8114178606951881,0.865785350383558,11.0,2,56,4.0,1,-109.3267208565007,-1.7597834780632269
-111.00269983131638,-110.0,1.587425474391075,4.0,-110.89077386193284,-113.80415945298752,-0.081338050166087,-0.5472852559792027,11.0,2,56,4.0,1,-109.3267208565007,-1.6759789748156777
-111.30517042904376,-110.0,1.1839898275873224,4.0,-111.04774535824656,-113.84646446567844,-0.3876348056308787,-0.2210543785925658,11.0,2,56,4.0,1,-109.3267208565007,-1.978449572543056
-110.90052397144376,-110.0,1.3265834215143018,4.0,-110.754760905599,-113.37108071238544,-0.0949807042105726,-0.4918014745893857,11.0,2,56,4.0,1,-109.3267208565007,-1.5738031149430611
-111.00605922807436,-110.0,1.828614088146508,4.0,-111.0110356739934,-113.61686510986544,0.3968235826973755,0.9794087553506744,11.0,2,56,4.0,1,-109.3267208565007,-1.6793383715736638
-110.68067835779247,-110.0,1.634689363916989,4.0,-110.91780188317637,-113.17620332873302,0.0592267970867664,-0.3147550463416504,11.0,2,56,4.0,1,-109.3267208565007,-1.3539575012917737
-111.03365947204566,-110.0,1.2028600462338963,4.0,-111.2530444361752,-113.3048464183976,0.1405400030674051,-0.7963575884476604,11.0,2,56,4.0,1,-109.3267208565007,-1.7069386155449564
-110.95618047503416,-110.0,0.5402516967185251,4.0,-111.05901227212284,-112.20299346643526,0.3938176433579416,-0.5346481745143277,11.0,2,56,4.0,1,-109.3267208565007,-1.6294596185334598
-111.01250468868167,-110.0,1.2125510817823917,4.0,-110.85914092725984,-113.65479310095031,-0.3884841978936419,0.0250417444090644,11.0,2,56,4.0,1,-109.3267208565007,-1.6857838321809737
-110.82842490247332,-110.0,1.4182349850832852,4.0,-110.93719125295144,-113.0101358947997,0.7192679073989943,1.1680489116107995,11.0,2,56,4.0,1,-109.3267208565007,-1.501704045972616
-110.89194190792595,-110.0,1.4306512547140997,4.0,-110.96675708966912,-113.44313780235431,0.3052432414034846,0.1287528051948565,11.0,2,56,4.0,1,-109.3267208565007,-1.5652210514252545
-111.0883687656418,-110.0,1.2822367643559094,4.0,-110.93273000486886,-113.62328755154672,0.1404088709193774,0.3432392453960395,11.0,2,56,4.0,1,-109.3267208565007,-1.7616479091411037
-111.3332675372842,-110.0,0.8332605283313163,4.0,-111.38714004124104,-113.07192222784062,-0.009254391624928,-0.9929314173120368,11.0,2,56,4.0,1,-109.3267208565007,-2.006546680783501
-111.11489033258324,-110.0,1.2095156289621956,4.0,-111.12916023736068,-113.4050131242386,-0.164122674795212,0.0270056146357045,11.0,2,56,4.0,1,-109.3267208565007,-1.788169476082544
-111.05535789213042,-110.0,1.5439744066014935,4.0,-111.2353684812553,-112.83306242564385,1.5612635636354155,3.4640653233747645,11.0,2,56,4.0,1,-109.3267208565007,-1.728637035629717
-111.11109054860688,-110.0,1.2067480104307338,4.0,-111.21328471467454,-114.15358744636416,-0.4236184637010475,0.6895903207496743,11.0,2,56,4.0,1,-109.3267208565007,-1.784369692106182
-111.40559561391684,-110.0,1.5029420896210903,4.0,-111.63410202422774,-114.25186929215384,0.1226787499050479,0.3554658699210984,11.0,2,56,4.0,1,-109.3267208565007,-2.078874757416145
-111.3985346536904,-110.0,1.2623289516585436,4.0,-111.319761740477,-113.29083318303384,-0.0183021335586411,-1.0237955698291858,11.0,2,56,4.0,1,-109.3267208565007,-2.071813797189705
-110.92487348434118,-110.0,1.5767543158329864,4.0,-111.22362638062395,-113.31567075414378,-0.0299695185032584,-0.914053453787492,11.0,2,56,4.0,1,-109.3267208565007,-1.5981526278404772
-111.37638581538565,-110.0,0.8213481131800999,4.0,-111.43305663537568,-113.15945635297857,0.4096967848595927,0.8612962230240719,11.0,2,56,4.0,1,-109.3267208565007,-2.0496649588849465
-111.1441736434284,-110.0,0.7337576070239322,4.0,-111.26297569665134,-112.97329921769663,0.5597463340906955,0.3478953961976074,11.0,2,56,4.0,1,-109.3267208565007,-1.8174527869277028
-110.81141532212048,-110.0,2.1687470318579822,5.0,-110.84427170367373,-114.75311671278143,-0.1124433033399809,0.6546898030889268,11.0,2,56,4.0,1,-109.3267208565007,-1.484694465619782
-110.7680968244255,-110.0,1.260038904293055,5.0,-110.59009639271068,-113.37533732402028,-0.2618294875405115,-0.291984041845315,11.0,2,56,4.0,1,-109.3267208565007,-1.4413759679247988
-110.98037378613064,-110.0,1.6192830457650098,5.0,-111.0273315249256,-115.85460503695118,-1.4290166284216523,5.549813042603457,11.0,2,56,4.0,1,-109.3267208565007,-1.653652929629942
-110.93737867423096,-110.0,2.04925919170438,5.0,-110.85120134279693,-115.65885881336062,-0.8806739905698306,2.07347416995068,11.0,2,56,4.0,1,-109.3267208565007,-1.6106578177302566
-110.82957502588064,-110.0,1.9369790433405416,5.0,-110.82114049014784,-114.97445450802316,-0.4895515957060387,1.88273526447252,11.0,2,56,4.0,1,-109.3267208565007,-1.502854169379944
-110.88254322663946,-110.0,2.7359696881931552,5.0,-110.73287092993353,-117.00542706989184,-1.90600393749938,4.754257555898926,11.0,2,56,4.0,1,-109.3267208565007,-1.5558223701387561
-111.0344233781568,-110.0,1.356450554160495,5.0,-111.07654387438082,-114.58359348899894,-0.3672818136501332,1.3627153443044482,11.0,2,56,4.0,1,-109.3267208565007,-1.7077025216561026
-110.64628040339537,-110.0,2.4404091473477494,5.0,-110.6489621151421,-116.42368603420132,-1.1154297798136297,5.344683539753287,11.0,2,56,4.0,1,-109.3267208565007,-1.3195595468946664
-111.14116656353777,-110.0,1.801589484727659,5.0,-110.9489907570478,-115.04126529471218,-0.5360681087206689,0.7077270812664742,11.0,2,56,4.0,1,-109.3267208565007,-1.8144457070370663
-110.66902272987444,-110.0,2.136414868309123,5.0,-110.83792994229444,-115.91842524440656,-1.2118044937399222,4.056298960266084,11.0,2,56,4.0,1,-109.3267208565007,-1.3423018733737422
-110.88743215172654,-110.0,1.9338327469650485,5.0,-111.07243528961692,-115.8262208994879,-0.7588788969695278,4.125272982237101,11.0,2,56,4.0,1,-109.3267208565007,-1.5607112952258433
-110.70948107642634,-110.0,1.5266330880151775,5.0,-110.5435523721788,-115.40812444746756,-1.5350632555183603,5.037686800257799,11.0,2,56,4.0,1,-109.3267208565007,-1.3827602199256432
-110.87221601575068,-110.0,1.661831750091299,5.0,-110.9967870466598,-115.32896531397822,-1.0281328700086945,2.8357684991871133,11.0,2,56,4.0,1,-109.3267208565007,-1.545495159249981
-111.08787067316088,-110.0,1.884725203557788,5.0,-111.11193980850427,-115.70938734979788,-0.9479094679941248,2.439791452370212,11.0,2,56,4.0,1,-109.3267208565007,-1.7611498166601791
-111.22184298983548,-110.0,1.220591505410236,5.0,-111.21205667453911,-114.07550916250376,-0.2620975765000143,0.1601476280902778,11.0,2,56,4.0,1,-109.3267208565007,-1.8951221333347803
-111.06747263448896,-110.0,1.6000961795974546,5.0,-110.77401764857557,-115.20825886215292,-0.9156271428241344,1.9191000340480424,11.0,2,56,4.0,1,-109.3267208565007,-1.7407517779882653
-111.03159830808046,-110.0,1.842442329998795,5.0,-110.8967468789198,-115.78736652360008,-1.1803452903606044,3.2595426544941435,11.0,2,56,4.0,1,-109.3267208565007,-1.7048774515797618
-110.93849828830324,-110.0,1.486670856450483,5.0,-110.8918360208471,-115.36020548707164,-0.8451974973414061,5.128595594523212,11.0,2,56,4.0,1,-109.3267208565007,-1.6117774318025369
-110.73945157448738,-110.0,2.1059071773416926,5.0,-110.58894629137023,-115.69295811903471,-0.8726977648924359,3.060588062123586,11.0,2,56,4.0,1,-109.3267208565007,-1.4127307179866762
-110.83702445020756,-110.0,1.9633737478408289,5.0,-110.9196433921314,-115.40111407411857,-0.6328057774901935,2.3281592618357965,11.0,2,56,4.0,1,-109.3267208565007,-1.5103035937068654
-110.72253916212487,-110.0,2.1751721002226585,5.0,-110.79007851496276,-115.7165867607525,-0.991857371973624,2.7782687081148123,11.0,2,56,4.0,1,-109.3267208565007,-1.395818305624175
-110.87027099662126,-110.0,1.3281973302360397,5.0,-110.83252865200112,-114.41894182581174,-0.4128847523828486,1.6239457755494846,11.0,2,56,4.0,1,-109.3267208565007,-1.5435501401205585
-110.64745524516674,-110.0,1.5983798142645906,5.0,-110.38587185707787,-114.45152642942116,-0.8603188180952088,1.0337532057207413,11.0,2,56,4.0,1,-109.3267208565007,-1.3207343886660396
-111.1546906227158,-110.0,1.9757205232666333,5.0,-111.11881500504111,-116.46082147539606,-1.3840321358303551,4.830724546494846,11.0,2,56,4.0,1,-109.3267208565007,-1.827969766215105
-110.89455169693696,-110.0,1.83800503219025,5.0,-110.70862611588204,-114.3371682523293,-0.1817515753521252,0.5634443955750479,11.0,2,56,4.0,1,-109.3267208565007,-1.5678308404362582
-110.97060122172628,-110.0,1.717549299812644,5.0,-110.94075773770524,-116.02441234561552,-1.4917703465695284,5.639944340127583,11.0,2,56,4.0,1,-109.3267208565007,-1.6438803652255842
-111.31111082286787,-110.0,1.6714835285133038,5.0,-111.41307189665704,-114.29362309692544,-0.0169929357527798,-0.1876491614277755,11.0,2,56,4.0,1,-109.3267208565007,-1.984389966367175
-111.04641380867484,-110.0,1.1246129184894538,5.0,-111.13892119973252,-113.81853613819436,0.0100319915206618,1.0991726562380868,11.0,2,56,4.0,1,-109.3267208565007,-1.7196929521741424
-110.89589022694614,-110.0,1.9753166012760408,5.0,-110.87312173087092,-115.23718384401622,-0.5945321079871938,1.396721139887441,11.0,2,56,4.0,1,-109.3267208565007,-1.5691693704454366
-111.21820028837033,-110.0,1.610976379503088,5.0,-111.24817788729298,-115.63674686490272,-1.0665402826041075,3.2845991753766834,11.0,2,56,4.0,1,-109.3267208565007,-1.8914794318696266
-111.06564451057156,-110.0,1.8302345776704536,5.0,-111.19613754726043,-115.54270393811196,-0.6592623934455341,2.4811372868806054,11.0,2,56,4.0,1,-109.3267208565007,-1.7389236540708595
-110.57393820894109,-110.0,1.9486221629032312,5.0,-110.49910345893888,-114.15511082040392,-0.3408509670154255,-0.4583152060030433,11.0,2,56,4.0,1,-109.3267208565007,-1.2472173524403871
-111.03033466318767,-110.0,1.323712419848167,5.0,-110.99318465587972,-113.88019755907337,-0.006163903259288,0.5242735303247561,11.0,2,56,4.0,1,-109.3267208565007,-1.703613806686974
-110.8299150357808,-110.0,1.5699239135656555,5.0,-110.7229393087385,-115.15607401093392,-1.2805691198063758,3.28875935981772,11.0,2,56,4.0,1,-109.3267208565007,-1.5031941792801007
-110.8554291588723,-110.0,1.167086524038191,5.0,-110.78699475087696,-112.87176023765176,0.1656895475229503,-0.4655284092761143,11.0,2,56,4.0,1,-109.3267208565007,-1.528708302371598
-110.68197871771056,-110.0,1.9994339169926227,5.0,-110.61036085024156,-115.34894641850182,-0.4810725647057062,3.533123664568881,11.0,2,56,4.0,1,-109.3267208565007,-1.3552578612098642
-110.95221524593408,-110.0,1.5289424640153872,5.0,-110.46320324451057,-114.54889439136936,-1.3126254590918014,2.153716083671117,11.0,2,56,4.0,1,-109.3267208565007,-1.6254943894333849
-110.9717091783835,-110.0,2.064065992993011,5.0,-110.83737646782048,-115.09664929037972,-0.5394910557556462,1.5491331797212653,11.0,2,56,4.0,1,-109.3267208565007,-1.6449883218828063
-110.97423176040378,-110.0,1.5900279333266345,5.0,-111.0488244636704,-115.08792583066456,-0.9465301833727512,1.772008922240683,11.0,2,56,4.0,1,-109.3267208565007,-1.6475109039030826
-111.0605329397178,-110.0,1.8080838373410952,5.0,-110.96336151042708,-114.82268874468842,-0.3438715532302021,0.5733692819677492,11.0,2,56,4.0,1,-109.3267208565007,-1.733812083217103
-110.82046291047077,-110.0,3.004235520716505,5.0,-110.63209401060094,-117.00114112370125,-1.3550885444091434,3.473666218846971,11.0,2,56,4.0,1,-109.3267208565007,-1.4937420539700668
-110.73317658284212,-110.0,2.2108605065460427,5.0,-110.49040681323876,-115.61630377029584,-1.298768542466969,2.8095840895233057,11.0,2,56,4.0,1,-109.3267208565007,-1.4064557263414201
-111.13663554900216,-110.0,1.1714011214604048,5.0,-111.14106160402582,-114.4351701701672,-0.6808327814616691,1.3268900768502347,11.0,2,56,4.0,1,-109.3267208565007,-1.809914692501465
-110.74748315387592,-110.0,1.4030052059905147,5.0,-110.71313590653024,-115.06749638526,-1.0937153285719097,4.571794863046236,11.0,2,56,4.0,1,-109.3267208565007,-1.4207622973752194
-110.70091790286664,-110.0,1.7982497830062532,5.0,-110.6114829511717,-114.30330672601606,-0.4943547699524366,0.6351280265044612,11.0,2,56,4.0,1,-109.3267208565007,-1.3741970463659356
-110.91520755444948,-110.0,1.7341288590407422,5.0,-110.85732713784547,-116.09926557766842,-1.6161549513201672,6.023780218074819,11.0,2,56,4.0,1,-109.3267208565007,-1.588486697948781
-110.99185152365251,-110.0,1.6226466841660114,5.0,-110.69081123938273,-115.0958233856748,-1.1181684535377536,2.4660915020009297,11.0,2,56,4.0,1,-109.3267208565007,-1.6651306671518142
-110.69653534330853,-110.0,1.610439898974113,5.0,-110.58208966794822,-115.1380985209912,-1.1362323012134332,3.1790995573136027,11.0,2,56,4.0,1,-109.3267208565007,-1.369814486807826
-110.95068109926986,-110.0,1.531442580978594,5.0,-110.946880602664,-115.04113787896206,-0.8072708268600409,2.3196195332124474,11.0,2,56,4.0,1,-109.3267208565007,-1.623960242769158
-110.82459137084236,-110.0,1.634609742756893,5.0,-110.68021011159196,-114.36300511963356,-0.1701468827831328,0.8158701441589256,11.0,2,56,4.0,1,-109.3267208565007,-1.4978705143416562
-110.77273682479868,-110.0,1.7434614862324116,5.0,-110.99260348621102,-115.8123018591974,-1.2961575284542033,5.2975550144718735,11.0,2,56,4.0,1,-109.3267208565007,-1.446015968297985
-111.14085377062383,-110.0,1.363389894411285,5.0,-110.95995049838274,-114.39162177199604,-0.5439815232306343,0.523737934867889,11.0,2,56,4.0,1,-109.3267208565007,-1.8141329141231353
-110.9747754717172,-110.0,1.7034419983618956,5.0,-110.93155445200529,-114.10102355736434,-0.5132946170608876,0.1402867337399778,11.0,2,56,4.0,1,-109.3267208565007,-1.6480546152164948
-111.00678535992886,-110.0,1.5140843299355715,5.0,-110.80854003998608,-115.06318165652668,-0.8060244121751664,2.2163285454920376,11.0,2,56,4.0,1,-109.3267208565007,-1.6800645034281558
-111.20593324698422,-110.0,1.853525235469484,5.0,-111.01666554337662,-115.54659739092192,-0.9507273204569786,1.7438470183114636,11.0,2,56,4.0,1,-109.3267208565007,-1.8792123904835165
-110.54738038414165,-110.0,2.0304173328371418,5.0,-110.53356493482676,-115.49316523147466,-1.0365307936228088,2.958539637357281,11.0,2,56,4.0,1,-109.3267208565007,-1.2206595276409473
-110.77350001245335,-110.0,1.705094396120164,5.0,-111.15937419610724,-113.03546987152278,0.4910751439413607,-0.7190419851099126,11.0,2,56,4.0,1,-109.3267208565007,-1.4467791559526546
-110.70738459323584,-110.0,1.7858602893879203,5.0,-110.44077545857486,-113.81033718223944,-0.4606561786287201,-0.598048531943145,11.0,2,56,4.0,1,-109.3267208565007,-1.3806637367351442
-111.13325899749486,-110.0,1.7911712440596557,5.0,-111.17584495661796,-114.8388492925903,-0.2642399482830543,0.885728888725605,11.0,2,56,4.0,1,-109.3267208565007,-1.8065381409941637
-110.76508137089242,-110.0,1.3534342748604276,5.0,-110.8085890514475,-114.42288849549703,-0.3657297064165744,2.3867937246854773,11.0,2,56,4.0,1,-109.3267208565007,-1.438360514391718
-112.78276658318217,-111.0,1.4309324051826338,3.0,-113.10754703376784,-114.55577182544911,0.3853011012511165,-0.8692853943971306,11.0,2,56,4.0,1,-109.3267208565007,-3.4560457266814666
-112.34526037397778,-111.0,1.3992512434606967,3.0,-112.46641186214228,-114.94471025312257,0.2823360635186764,0.5173295561956555,11.0,2,56,4.0,1,-109.3267208565007,-3.0185395174770804
-112.74084475729693,-111.0,0.3136971769454673,3.0,-112.80989936365498,-113.97699826656267,0.1289584861960652,-0.5162978432672007,11.0,2,56,4.0,1,-109.3267208565007,-3.414123900796227
-112.71976880277046,-111.0,0.9148090007056484,3.0,-112.86760060435977,-114.37954195610462,0.6788631071115399,0.4945756516970228,11.0,2,56,4.0,1,-109.3267208565007,-3.3930479462697605
-112.89396725913184,-111.0,1.087302407111332,3.0,-112.94239650023826,-115.09516940064373,0.2975800480987329,0.5217836621336378,11.0,2,56,4.0,1,-109.3267208565007,-3.5672464026311417
-112.32224997777834,-111.0,1.2459943467765262,3.0,-112.6135567630378,-113.9341850126689,0.7711920870005671,0.1940143855252474,11.0,2,56,4.0,1,-109.3267208565007,-2.9955291212776416
-112.3765020073664,-111.0,1.5168087991770487,3.0,-112.25920893408164,-115.08047651946282,0.1541033757669777,-0.0108995244629372,11.0,2,56,4.0,1,-109.3267208565007,-3.049781150865698
-112.51861632522676,-111.0,1.3551210687329402,3.0,-112.57536787387131,-114.91389738646902,-0.1261243225253709,-0.49864405585312,11.0,2,56,4.0,1,-109.3267208565007,-3.1918954687260594
-112.554387949277,-111.0,1.0620343833237047,3.0,-112.59246051370208,-114.085644669354,0.0763288069392613,-1.1947854899650028,11.0,2,56,4.0,1,-109.3267208565007,-3.2276670927763007
-112.70118119285392,-111.0,1.0450182515455368,3.0,-112.37145040518996,-114.9182834286196,-0.5289790796230928,-0.5566381134751448,11.0,2,56,4.0,1,-109.3267208565007,-3.3744603363532235
-112.91335647945476,-111.0,0.9921920820908228,3.0,-112.99504906777544,-114.55002456331722,0.6704267073969894,0.3105916714644552,11.0,2,56,4.0,1,-109.3267208565007,-3.586635622954063
-112.5930797569902,-111.0,1.6522211984054884,3.0,-112.74037729193896,-115.259456547323,0.0829178198736214,-0.1150529631064367,11.0,2,56,4.0,1,-109.3267208565007,-3.2663589004895073
-112.57694296876468,-111.0,1.1407267244328587,3.0,-112.55113451870606,-114.70649340507468,-0.0293851927075816,-0.6822956680064203,11.0,2,56,4.0,1,-109.3267208565007,-3.250222112263984
-112.80759922757272,-111.0,1.2614167349194303,3.0,-112.98933335536596,-115.05518498161965,0.2915348942573229,-0.3611073222285128,11.0,2,56,4.0,1,-109.3267208565007,-3.4808783710720235
-112.55953803994107,-111.0,0.7962699713862609,3.0,-112.6294956719046,-113.97153180800332,0.5935006549249033,-0.1101711728897409,11.0,2,56,4.0,1,-109.3267208565007,-3.2328171834403747
-112.63929284857144,-111.0,1.1227629549092852,3.0,-112.58911724335616,-114.96847286562708,-0.2437608518017072,-0.3430012172102548,11.0,2,56,4.0,1,-109.3267208565007,-3.312571992070744
-112.75789913948172,-111.0,1.2171324171231932,3.0,-112.76857782486616,-115.31178003472694,0.2070979087918871,0.1012872698765487,11.0,2,56,4.0,1,-109.3267208565007,-3.4311782829810227
-112.7058739280494,-111.0,1.7220332645997505,3.0,-112.92884608506353,-114.76147210644638,0.9383787984383776,1.5072184870262686,11.0,2,56,4.0,1,-109.3267208565007,-3.3791530715487
-112.53689087515856,-111.0,1.3968182122961756,3.0,-112.46990062193848,-115.00018407888446,-0.2325078879315536,-0.2664189314709699,11.0,2,56,4.0,1,-109.3267208565007,-3.2101700186578626
-112.98641415236528,-111.0,1.2319797696431385,3.0,-112.82370612703065,-115.63623910472953,-0.5322410616568439,-0.2409077602283402,11.0,2,56,4.0,1,-109.3267208565007,-3.659693295864585
-112.64095018751966,-111.0,1.4082732181941402,3.0,-112.70666966835684,-115.91206208026593,-0.2495921511832745,1.1347031079737602,11.0,2,56,4.0,1,-109.3267208565007,-3.3142293310189643
